mid,municipality_name,sid,settlement_name,total_population,bosniaks,croats,serbs,others,geometry_key,svg_source,has_svg,is_urban_center,is_municipality_capital
1677723,Živinice,946221746,Lukavica Donja,1257,,0,,19,1677723:lukavica donja,,false,false,false
1677723,Živinice,947125645,Svojat,850,,0,,0,1677723:svojat,,false,false,false
1677723,Živinice,949454388,Živinice Gornje,3719,,503,,202,1677723:zivinice gornje,,false,true,false
1677723,Živinice,949934533,Gračanica,2039,,0,,18,1677723:gracanica,,false,false,false
1677723,Živinice,952778319,Bašigovci,2039,,0,,13,1677723:basigovci,,false,false,false
1677723,Živinice,959246205,Višća Gornja,622,,0,,2,1677723:visca gornja,,false,false,false
1677723,Živinice,959978379,Kovači,794,,0,,1,1677723:kovaci,,false,false,false
1677723,Živinice,960326607,Priluk,2045,,6,,23,1677723:priluk,,false,false,false
1677723,Živinice,960426306,Dubrave Gornje,3710,,0,,193,1677723:dubrave gornje,,false,true,false
1677723,Živinice,962925145,Šerići,2833,,0,,35,1677723:serici,,false,false,false
1677723,Živinice,967360697,Lukavica Gornja,1356,,0,,3,1677723:lukavica gornja,,false,false,false
1677723,Živinice,973852806,Odorovići,1033,,26,,29,1677723:odorovici,,false,false,false
1677723,Živinice,983231822,Višća Donja,1079,,189,,51,1677723:visca donja,,false,false,false
1677723,Živinice,983820035,Živinice Grad,11947,,1552,,1715,1677723:zivinice grad,,false,true,true
1680904,Šipovo,903611372,Volari,576,,4,,7,1680904:volari,,false,false,false
1680904,Šipovo,905738640,Krčevine,160,,1,,3,1680904:krcevine,,false,false,false
1680904,Šipovo,908001327,Čifluk,680,,1,,4,1680904:cifluk,,false,false,false
1680904,Šipovo,911033287,Sokolac,173,,0,,0,1680904:sokolac,,false,false,false
1680904,Šipovo,911497535,Dragnić,296,,0,,1,1680904:dragnic,,false,false,false
1680904,Šipovo,912997045,Olići,179,,0,,0,1680904:olici,,false,false,false
1680904,Šipovo,914655038,Vražić,340,,0,,1,1680904:vrazic,,false,false,false
1680904,Šipovo,915970016,Odžak,0,,0,,0,1680904:odzak,,false,false,false
1680904,Šipovo,917973143,Šipovo,5170,,14,,173,1680904:sipovo,,false,true,true
1680904,Šipovo,920572032,Grbavica,81,,0,,0,1680904:grbavica,,false,false,false
1680904,Šipovo,920573908,Pribelja,0,,0,,0,1680904:pribelja,,false,false,false
1680904,Šipovo,922398968,Brdo,164,,0,,1,1680904:brdo,,false,false,false
1680904,Šipovo,924045428,Jusići,162,,1,,0,1680904:jusici,,false,false,false
1680904,Šipovo,925056546,Stupna,275,,0,,4,1680904:stupna,,false,false,false
1680904,Šipovo,925099567,Hrbine,0,,0,,0,1680904:hrbine,,false,false,false
1680904,Šipovo,927769826,Natpolje,139,,0,,0,1680904:natpolje,,false,false,false
1680904,Šipovo,931142962,Lužine,458,,1,,11,1680904:luzine,,false,false,false
1680904,Šipovo,932792088,Greda,90,,0,,1,1680904:greda,,false,false,false
1680904,Šipovo,933899383,Hasanbegovci,0,,0,,0,1680904:hasanbegovci,,false,false,false
1680904,Šipovo,934306950,Podosoje,150,,0,,0,1680904:podosoje,,false,false,false
1680904,Šipovo,935105587,Kneževići,89,,0,,1,1680904:knezevici,,false,false,false
1680904,Šipovo,936563770,Čuklić,179,,0,,0,1680904:cuklic,,false,false,false
1680904,Šipovo,939102738,Brđani,357,,1,,2,1680904:brđani,,false,false,false
1680904,Šipovo,939236780,Duljci,421,,1,,6,1680904:duljci,,false,false,false
1680904,Šipovo,941913394,Ljuša,172,,0,,3,1680904:ljusa,,false,false,false
1680904,Šipovo,943588412,Donji Mujdžići,169,,2,,1,1680904:donji mujdzici,,false,false,false
1680904,Šipovo,944977778,Vagan,209,,0,,1,1680904:vagan,,false,false,false
1680904,Šipovo,946958170,Popuže,105,,0,,0,1680904:popuze,,false,false,false
1680904,Šipovo,950668794,Podobzir,94,,1,,0,1680904:podobzir,,false,false,false
1680904,Šipovo,952119428,Hotkovci,0,,0,,0,1680904:hotkovci,,false,false,false
1680904,Šipovo,956056704,Majevac,343,,0,,2,1680904:majevac,,false,false,false
1680904,Šipovo,958118479,Đukići,231,,2,,2,1680904:đukici,,false,false,false
1680904,Šipovo,962727489,Vodica,268,,0,,0,1680904:vodica,,false,false,false
1680904,Šipovo,964201520,Todorići,323,,0,,3,1680904:todorici,,false,false,false
1680904,Šipovo,971792074,Močioci,17,,0,,3,1680904:mocioci,,false,false,false
1680904,Šipovo,972495118,Lubovo,196,,0,,1,1680904:lubovo,,false,false,false
1680904,Šipovo,973198441,Pribeljci,617,,0,,2,1680904:pribeljci,,false,false,false
1680904,Šipovo,973551307,Bešnjevo,377,,0,,7,1680904:besnjevo,,false,false,false
1680904,Šipovo,974407750,Babin Do,337,,0,,0,1680904:babin do,,false,false,false
1680904,Šipovo,977507385,Babići,484,,1,,1,1680904:babici,,false,false,false
1680904,Šipovo,979916822,Lipovača,319,,0,,0,1680904:lipovaca,,false,false,false
1680904,Šipovo,984980052,Dragnić Podovi,194,,0,,0,1680904:dragnic podovi,,false,false,false
1680904,Šipovo,985182862,Gorica,27,,0,,0,1680904:gorica,,false,false,false
1680904,Šipovo,986274412,Sarići,675,,1,,8,1680904:sarici,,false,false,false
1680904,Šipovo,987607991,Gornji Mujdžići,397,,0,,4,1680904:gornji mujdzici,,false,false,false
1680904,Šipovo,989404981,Kozila,58,,0,,0,1680904:kozila,,false,false,false
1684504,Odžak,907758041,Brusnica Mala,394,,44,,84,1684504:brusnica mala,,false,false,false
1684504,Odžak,908159684,Gornja Dubica,1596,,1579,,14,1684504:gornja dubica,,false,false,false
1684504,Odžak,913574551,Ada,366,,360,,5,1684504:ada,,false,false,false
1684504,Odžak,915683391,Donja Dubica,3254,,2137,,137,1684504:donja dubica,,false,true,false
1684504,Odžak,917664517,Novi Grad,1907,,226,,90,1684504:novi grad,,false,false,false
1684504,Odžak,936706706,Prud,1293,,1144,,115,1684504:prud,,false,false,false
1684504,Odžak,946682767,Posavska Mahala,1199,,1165,,28,1684504:posavska mahala,,false,false,false
1684504,Odžak,951085073,Gornji Svilaj,1810,,1004,,57,1684504:gornji svilaj,,false,false,false
1684504,Odžak,952717480,Vrbovac,1695,,1382,,30,1684504:vrbovac,,false,false,false
1684504,Odžak,953183794,Donji Svilaj,1576,,1408,,23,1684504:donji svilaj,,false,false,false
1684504,Odžak,953511884,Potočani,1822,,1643,,36,1684504:potocani,,false,false,false
1684504,Odžak,972481390,Novo Selo,2669,,2626,,38,1684504:novo selo,,false,false,false
1684504,Odžak,974077346,Bosanski Šamac,0,,0,,0,1684504:bosanski samac,,false,false,false
1684504,Odžak,987567000,Odžak,8987,,1344,,1128,1684504:odzak,,false,true,true
1695193,Kakanj,900445310,Miljačići,318,,262,,11,1695193:miljacici,,false,false,false
1695193,Kakanj,900819172,Bastašići,74,,7,,0,1695193:bastasici,,false,false,false
1695193,Kakanj,900887342,Slivnice,453,,26,,49,1695193:slivnice,,false,false,false
1695193,Kakanj,901572848,Živalji,327,,130,,6,1695193:zivalji,,false,false,false
1695193,Kakanj,901884847,Bukovlje,1608,,917,,51,1695193:bukovlje,,false,false,false
1695193,Kakanj,901959462,Pavlovići,334,,327,,5,1695193:pavlovici,,false,false,false
1695193,Kakanj,902455746,Desetnik,522,,0,,1,1695193:desetnik,,false,false,false
1695193,Kakanj,905182158,Danci,62,,0,,6,1695193:danci,,false,false,false
1695193,Kakanj,907253724,Slapnica,836,,557,,20,1695193:slapnica,,false,false,false
1695193,Kakanj,909590642,Bašići,200,,0,,0,1695193:basici,,false,false,false
1695193,Kakanj,909776267,Poljice,139,,135,,0,1695193:poljice,,false,false,false
1695193,Kakanj,910005287,Pedići,465,,0,,2,1695193:pedici,,false,false,false
1695193,Kakanj,910359781,Viduša,90,,0,,0,1695193:vidusa,,false,false,false
1695193,Kakanj,910945546,Gornji Lučani,400,,1,,3,1695193:gornji lucani,,false,false,false
1695193,Kakanj,910969605,Kraljevska Sutjeska,852,,752,,53,1695193:kraljevska sutjeska,,false,false,false
1695193,Kakanj,913006627,Turbići,226,,217,,9,1695193:turbici,,false,false,false
1695193,Kakanj,914391364,Gora,501,,196,,21,1695193:gora,,false,false,false
1695193,Kakanj,914690412,Krševac,462,,0,,5,1695193:krsevac,,false,false,false
1695193,Kakanj,916865285,Drijen,106,,0,,1,1695193:drijen,,false,false,false
1695193,Kakanj,918994843,Klanac,134,,134,,0,1695193:klanac,,false,false,false
1695193,Kakanj,919201621,Halinovići,154,,0,,0,1695193:halinovici,,false,false,false
1695193,Kakanj,919807024,Čatići,1448,,815,,87,1695193:catici,,false,false,false
1695193,Kakanj,920068260,Jezero,159,,1,,3,1695193:jezero,,false,false,false
1695193,Kakanj,920973406,Turalići,339,,0,,3,1695193:turalici,,false,false,false
1695193,Kakanj,921640809,Sebinje,133,,0,,0,1695193:sebinje,,false,false,false
1695193,Kakanj,921764141,Bištrani,574,,229,,5,1695193:bistrani,,false,false,false
1695193,Kakanj,922808821,Lipnica,274,,98,,3,1695193:lipnica,,false,false,false
1695193,Kakanj,922949475,Popržena Gora,343,,0,,2,1695193:poprzena gora,,false,false,false
1695193,Kakanj,923410917,Sopotnica,720,,0,,0,1695193:sopotnica,,false,false,false
1695193,Kakanj,924660349,Donji Banjevac,145,,133,,4,1695193:donji banjevac,,false,false,false
1695193,Kakanj,924890766,Zgošća,960,,209,,25,1695193:zgosca,,false,false,false
1695193,Kakanj,925174879,Hodžići,491,,0,,0,1695193:hodzici,,false,false,false
1695193,Kakanj,925739914,Mioči,182,,0,,3,1695193:mioci,,false,false,false
1695193,Kakanj,926316942,Tršće,799,,68,,1,1695193:trsce,,false,false,false
1695193,Kakanj,931170839,Brnjic,820,,0,,0,1695193:brnjic,,false,false,false
1695193,Kakanj,931280915,Obre,507,,7,,35,1695193:obre,,false,false,false
1695193,Kakanj,934486639,Nažbilj,299,,12,,3,1695193:nazbilj,,false,false,false
1695193,Kakanj,935544690,Hrastovac,299,,0,,0,1695193:hrastovac,,false,false,false
1695193,Kakanj,935790993,Javor,149,,0,,0,1695193:javor,,false,false,false
1695193,Kakanj,936147801,Termoelektrana,202,,17,,39,1695193:termoelektrana,,false,false,false
1695193,Kakanj,937139627,Kondžilo,42,,0,,3,1695193:kondzilo,,false,false,false
1695193,Kakanj,937262902,Donja Papratnica,565,,0,,2,1695193:donja papratnica,,false,false,false
1695193,Kakanj,938079417,Gornja Papratnica,142,,0,,27,1695193:gornja papratnica,,false,false,false
1695193,Kakanj,938517863,Groce,272,,0,,0,1695193:groce,,false,false,false
1695193,Kakanj,939449198,Poljani,1325,,1216,,16,1695193:poljani,,false,false,false
1695193,Kakanj,941882003,Brnj,710,,209,,11,1695193:brnj,,false,false,false
1695193,Kakanj,944065203,Kučići,472,,2,,0,1695193:kucici,,false,false,false
1695193,Kakanj,945134145,Dubovo Brdo,268,,0,,0,1695193:dubovo brdo,,false,false,false
1695193,Kakanj,945566950,Subotinje,148,,0,,2,1695193:subotinje,,false,false,false
1695193,Kakanj,945676832,Veliki Trnovci,577,,311,,11,1695193:veliki trnovci,,false,false,false
1695193,Kakanj,946001790,Karaula,173,,1,,1,1695193:karaula,,false,false,false
1695193,Kakanj,947294532,Zagrađe,375,,0,,3,1695193:zagrađe,,false,false,false
1695193,Kakanj,947647845,Ratanj,350,,324,,26,1695193:ratanj,,false,false,false
1695193,Kakanj,951171272,Seoce,878,,753,,31,1695193:seoce,,false,false,false
1695193,Kakanj,952060108,Vrtlište,399,,0,,3,1695193:vrtliste,,false,false,false
1695193,Kakanj,952486606,Brežani,692,,78,,10,1695193:brezani,,false,false,false
1695193,Kakanj,954384389,Doboj,2516,,154,,218,1695193:doboj,,false,false,false
1695193,Kakanj,955764407,Teševo,351,,351,,0,1695193:tesevo,,false,false,false
1695193,Kakanj,955777720,Varalići,612,,0,,3,1695193:varalici,,false,false,false
1695193,Kakanj,955887372,Bosna,63,,0,,0,1695193:bosna,,false,false,false
1695193,Kakanj,956516121,Ivnica,257,,0,,1,1695193:ivnica,,false,false,false
1695193,Kakanj,958428768,Bičer,379,,0,,10,1695193:bicer,,false,false,false
1695193,Kakanj,959675901,Pope,715,,88,,22,1695193:pope,,false,false,false
1695193,Kakanj,960582084,Podborje,202,,1,,8,1695193:podborje,,false,false,false
1695193,Kakanj,960865821,Ribnica,119,,0,,3,1695193:ribnica,,false,false,false
1695193,Kakanj,960880826,Slivanj,211,,0,,1,1695193:slivanj,,false,false,false
1695193,Kakanj,961014992,Bjelavići,724,,688,,35,1695193:bjelavici,,false,false,false
1695193,Kakanj,961198331,Mramor,232,,0,,1,1695193:mramor,,false,false,false
1695193,Kakanj,961449435,Jehovina,171,,0,,3,1695193:jehovina,,false,false,false
1695193,Kakanj,963958048,Haljinići,815,,754,,43,1695193:haljinici,,false,false,false
1695193,Kakanj,964723159,Bistrik-Crkvenjak,404,,340,,5,1695193:bistrik-crkvenjak,,false,false,false
1695193,Kakanj,965260764,Karaulsko Polje,292,,7,,15,1695193:karaulsko polje,,false,false,false
1695193,Kakanj,965801156,Rojin Potok,204,,29,,11,1695193:rojin potok,,false,false,false
1695193,Kakanj,966154060,Papratno,114,,105,,1,1695193:papratno,,false,false,false
1695193,Kakanj,967266984,Željeznička Stanica Kakanj,628,,23,,118,1695193:zeljeznicka stanica kakanj,,false,false,false
1695193,Kakanj,969089760,Govedovići,217,,212,,0,1695193:govedovici,,false,false,false
1695193,Kakanj,969887375,Donji Kakanj,60,,0,,3,1695193:donji kakanj,,false,false,false
1695193,Kakanj,971260881,Donji Lučani,114,,0,,0,1695193:donji lucani,,false,false,false
1695193,Kakanj,971317020,Marijina Voda,725,,487,,48,1695193:marijina voda,,false,false,false
1695193,Kakanj,973251920,Dumanac,607,,0,,18,1695193:dumanac,,false,false,false
1695193,Kakanj,973684152,Hausovići,131,,1,,0,1695193:hausovici,,false,false,false
1695193,Kakanj,973918064,Tičići,940,,1,,19,1695193:ticici,,false,false,false
1695193,Kakanj,973984032,Dračići,33,,0,,0,1695193:dracici,,false,false,false
1695193,Kakanj,974007796,Bijelo Polje,477,,392,,30,1695193:bijelo polje,,false,false,false
1695193,Kakanj,974025095,Semetiš,165,,0,,1,1695193:semetis,,false,false,false
1695193,Kakanj,975688252,Kujavče,268,,0,,1,1695193:kujavce,,false,false,false
1695193,Kakanj,976400502,Slagoščići,57,,57,,0,1695193:slagoscici,,false,false,false
1695193,Kakanj,977368256,Starposle,393,,0,,0,1695193:starposle,,false,false,false
1695193,Kakanj,978103516,Lučići,228,,122,,2,1695193:lucici,,false,false,false
1695193,Kakanj,978640399,Gradac,21,,0,,0,1695193:gradac,,false,false,false
1695193,Kakanj,979196723,Podbjelavići,730,,455,,76,1695193:podbjelavici,,false,false,false
1695193,Kakanj,979213960,Vukanovići,642,,637,,5,1695193:vukanovici,,false,false,false
1695193,Kakanj,981112330,Hrasno,473,,0,,5,1695193:hrasno,,false,false,false
1695193,Kakanj,981923392,Bilješevo,239,,1,,4,1695193:biljesevo,,false,false,false
1695193,Kakanj,982063298,Ričica,820,,345,,4,1695193:ricica,,false,false,false
1695193,Kakanj,984988826,Jerevice,272,,0,,6,1695193:jerevice,,false,false,false
1695193,Kakanj,985959035,Modrinje,635,,0,,7,1695193:modrinje,,false,false,false
1695193,Kakanj,986598637,Alagići,94,,23,,1,1695193:alagici,,false,false,false
1695193,Kakanj,986777690,Lukovo Brdo,244,,212,,0,1695193:lukovo brdo,,false,false,false
1695193,Kakanj,987288466,Zlokuće,263,,0,,8,1695193:zlokuce,,false,false,false
1695193,Kakanj,987371509,Koprivnica,267,,0,,1,1695193:koprivnica,,false,false,false
1695193,Kakanj,987535804,Saranovići,29,,0,,0,1695193:saranovici,,false,false,false
1695193,Kakanj,987898460,Crnač,599,,266,,0,1695193:crnac,,false,false,false
1695193,Kakanj,988104867,Kakanj,12008,,2387,,2591,1695193:kakanj,,false,true,true
1695193,Kakanj,988342458,Gornji Banjevac,408,,274,,2,1695193:gornji banjevac,,false,false,false
1695193,Kakanj,988460248,Bijele Vode,288,,0,,5,1695193:bijele vode,,false,false,false
1697675,Kalesija,900004494,Prnjavor,1090,,1,,5,1697675:prnjavor,,false,false,false
1697675,Kalesija,905615557,Brezik,234,,0,,4,1697675:brezik,,false,false,false
1697675,Kalesija,907182568,Seljublje,1018,,0,,1,1697675:seljublje,,false,false,false
1697675,Kalesija,908599500,Dubnica,1268,,6,,31,1697675:dubnica,,false,false,false
1697675,Kalesija,910342068,Vukovije Gornje,2209,,0,,14,1697675:vukovije gornje,,false,false,false
1697675,Kalesija,912131282,Memići,1531,,0,,46,1697675:memici,,false,false,false
1697675,Kalesija,912360158,Zolje,1171,,0,,21,1697675:zolje,,false,false,false
1697675,Kalesija,913365435,Sarači,516,,0,,2,1697675:saraci,,false,false,false
1697675,Kalesija,930608269,Bulatovci,380,,0,,0,1697675:bulatovci,,false,false,false
1697675,Kalesija,937226209,Lipovice,1158,,0,,3,1697675:lipovice,,false,false,false
1697675,Kalesija,942428808,Kalesija Grad,2208,,16,,464,1697675:kalesija grad,,false,false,false
1697675,Kalesija,942441672,Staro Selo,290,,0,,134,1697675:staro selo,,false,false,false
1697675,Kalesija,949703613,Vukovije Donje,2721,,2,,30,1697675:vukovije donje,,false,false,false
1697675,Kalesija,950415211,Tojšići,2922,,0,,17,1697675:tojsici,,false,false,true
1697675,Kalesija,951230845,Zelina,318,,1,,4,1697675:zelina,,false,false,false
1697675,Kalesija,957670448,Miljanovci,1881,,0,,28,1697675:miljanovci,,false,false,false
1697675,Kalesija,957981456,Gojčin,776,,0,,1,1697675:gojcin,,false,false,false
1697675,Kalesija,961006314,Jelovo Brdo,607,,0,,4,1697675:jelovo brdo,,false,false,false
1697675,Kalesija,964831662,Osmaci,0,,0,,0,1697675:osmaci,,false,false,false
1697675,Kalesija,966368691,Rainci Gornji,1908,,1,,35,1697675:rainci gornji,,false,false,false
1697675,Kalesija,968927114,Kikači,1575,,0,,8,1697675:kikaci,,false,false,false
1697675,Kalesija,979367862,Jeginov Lug,520,,0,,5,1697675:jeginov lug,,false,false,false
1697675,Kalesija,983926072,Rainci Donji,1945,,0,,6,1697675:rainci donji,,false,false,false
1697675,Kalesija,984906118,Hrasno Gornje,638,,0,,8,1697675:hrasno gornje,,false,false,false
1697675,Kalesija,986212627,Hrasno Donje,1221,,0,,12,1697675:hrasno donje,,false,false,false
1697675,Kalesija,987301045,Kalesija Selo,1985,,2,,7,1697675:kalesija selo,,false,false,false
1697675,Kalesija,989714965,Petrovice,2082,,1,,45,1697675:petrovice,,false,false,false
1697675,Kalesija,989903011,Zukići,292,,0,,1,1697675:zukici,,false,false,false
1709112,Gračanica,900233856,Orahovica Donja,4304,,4,,189,1709112:orahovica donja,,false,true,false
1709112,Gračanica,907746070,Skipovac Donji,18,,0,,1,1709112:skipovac donji,,false,false,false
1709112,Gračanica,908671593,Donja Lohinja,1091,,0,,68,1709112:donja lohinja,,false,false,false
1709112,Gračanica,922255281,Gračanica,12712,,47,,1214,1709112:gracanica,,false,true,true
1709112,Gračanica,937257044,Soko,1920,,1,,25,1709112:soko,,false,false,false
1709112,Gračanica,950248749,Vranovići,1074,,1,,8,1709112:vranovici,,false,false,false
1709112,Gračanica,952309669,Škahovica,1423,,0,,36,1709112:skahovica,,false,false,false
1709112,Gračanica,952814227,Stjepan Polje,3347,,0,,23,1709112:stjepan polje,,false,true,false
1709112,Gračanica,954882392,Lendići,318,,1,,17,1709112:lendici,,false,false,false
1709112,Gračanica,960272470,Gornja Lohinja,614,,1,,12,1709112:gornja lohinja,,false,false,false
1709112,Gračanica,964273014,Rašljeva,758,,0,,16,1709112:rasljeva,,false,false,false
1709112,Gračanica,964598141,Pribava,1682,,2,,50,1709112:pribava,,false,false,false
1709112,Gračanica,969322319,Prijeko Brdo,464,,0,,0,1709112:prijeko brdo,,false,false,false
1709112,Gračanica,970258317,Doborovci,1999,,2,,39,1709112:doborovci,,false,false,false
1709112,Gračanica,972965421,Malešići,2964,,5,,40,1709112:malesici,,false,false,false
1709112,Gračanica,973134981,Piskavica,808,,0,,47,1709112:piskavica,,false,false,false
1709112,Gračanica,975172294,Džakule,2306,,0,,47,1709112:dzakule,,false,false,false
1709112,Gračanica,981270499,Paležnica Donja,0,,0,,0,1709112:paleznica donja,,false,false,false
1709112,Gračanica,982312619,Orahovica Gornja,2035,,1,,36,1709112:orahovica gornja,,false,false,false
1709112,Gračanica,983181158,Lukavica,3231,,3,,288,1709112:lukavica,,false,true,false
1709112,Gračanica,983821637,Skipovac Gornji,69,,0,,2,1709112:skipovac gornji,,false,false,false
1709112,Gračanica,984304716,Babići,1831,,1,,29,1709112:babici,,false,false,false
1709112,Gračanica,988000338,Miričina,2517,,8,,111,1709112:miricina,,false,false,false
1735348,Jablanica,907577657,Šabančići,126,,3,,0,1735348:sabancici,,false,false,false
1735348,Jablanica,907614539,Donje Paprasko,277,,0,,11,1735348:donje paprasko,,false,false,false
1735348,Jablanica,913710607,Risovac,61,,60,,1,1735348:risovac,,false,false,false
1735348,Jablanica,913950606,Glogošnica,459,,92,,9,1735348:glogosnica,,false,false,false
1735348,Jablanica,915171963,Čivelj,6,,0,,0,1735348:civelj,,false,false,false
1735348,Jablanica,918134936,Djevor,261,,0,,5,1735348:djevor,,false,false,false
1735348,Jablanica,919426029,Ostrožac,816,,29,,28,1735348:ostrozac,,false,false,false
1735348,Jablanica,920897454,Dragan Selo,200,,0,,3,1735348:dragan selo,,false,false,false
1735348,Jablanica,923245117,Glodnica,189,,0,,0,1735348:glodnica,,false,false,false
1735348,Jablanica,925480651,Jablanica,4457,,746,,633,1735348:jablanica,,false,true,true
1735348,Jablanica,926484546,Krstac,221,,0,,0,1735348:krstac,,false,false,false
1735348,Jablanica,929244266,Zlate,122,,0,,3,1735348:zlate,,false,false,false
1735348,Jablanica,930196332,Mirke,320,,90,,27,1735348:mirke,,false,false,false
1735348,Jablanica,930621266,Čehari,172,,0,,2,1735348:cehari,,false,false,false
1735348,Jablanica,940553844,Rodići,121,,0,,1,1735348:rodici,,false,false,false
1735348,Jablanica,946789876,Lug,442,,0,,7,1735348:lug,,false,false,false
1735348,Jablanica,949007588,Ravna,133,,0,,1,1735348:ravna,,false,false,false
1735348,Jablanica,952118391,Doljani,1049,,708,,15,1735348:doljani,,false,false,false
1735348,Jablanica,955178589,Šanica,82,,3,,0,1735348:sanica,,false,false,false
1735348,Jablanica,962675603,Dobrigošće,125,,0,,0,1735348:dobrigosce,,false,false,false
1735348,Jablanica,965207122,Gornje Paprasko,157,,0,,7,1735348:gornje paprasko,,false,false,false
1735348,Jablanica,969572219,Dobrinja,84,,0,,0,1735348:dobrinja,,false,false,false
1735348,Jablanica,972499391,Donja Jablanica,491,,31,,17,1735348:donja jablanica,,false,false,false
1735348,Jablanica,972920013,Žuglići,103,,14,,0,1735348:zuglici,,false,false,false
1735348,Jablanica,974581721,Lendava,25,,0,,0,1735348:lendava,,false,false,false
1735348,Jablanica,974791318,Poda,16,,0,,0,1735348:poda,,false,false,false
1735348,Jablanica,977658468,Slatina,692,,245,,6,1735348:slatina,,false,false,false
1735348,Jablanica,978938076,Baćina,247,,3,,6,1735348:bacina,,false,false,false
1735348,Jablanica,981766114,Jelačići,237,,20,,13,1735348:jelacici,,false,false,false
1735348,Jablanica,983050389,Kosne Luke,29,,29,,0,1735348:kosne luke,,false,false,false
1735348,Jablanica,987545331,Mrakovo,169,,16,,1,1735348:mrakovo,,false,false,false
1735348,Jablanica,988469063,Bijela,143,,0,,1,1735348:bijela,,false,false,false
1735348,Jablanica,989598335,Sovići,659,,202,,0,1735348:sovici,,false,false,false
1736474,Sapna,911329636,Nezuk,989,,0,,5,1736474:nezuk,,false,false,false
1736474,Sapna,948811463,Baljkovica,470,,2,,1,1736474:baljkovica,,false,false,false
1736474,Sapna,958056275,Kraljevići,1288,,0,,50,1736474:kraljevici,,false,false,false
1736474,Sapna,958757793,Rožanj,401,,0,,3,1736474:rozanj,,false,false,false
1736474,Sapna,962813507,Goduš,1150,,0,,7,1736474:godus,,false,false,false
1736474,Sapna,963561029,Kiseljak,8,,0,,0,1736474:kiseljak,,false,false,false
1736474,Sapna,964437873,Gornji Lokanj,0,,0,,0,1736474:gornji lokanj,,false,false,false
1736474,Sapna,971033737,Podgora,0,,0,,0,1736474:podgora,,false,false,false
1736474,Sapna,971833384,Sapna,1807,,6,,33,1736474:sapna,,false,false,true
1736474,Sapna,971853610,Rastošnica,2335,,2,,13,1736474:rastosnica,,false,false,false
1736474,Sapna,972094540,Zaseok,1445,,4,,13,1736474:zaseok,,false,false,false
1736474,Sapna,981497369,Međeđa,1078,,0,,1,1736474:međeđa,,false,false,false
1736474,Sapna,987127624,Vitinica,3107,,1,,11,1736474:vitinica,,false,true,false
1738233,Rogatica,900088483,Stjenice,56,,0,,0,1738233:stjenice,,false,false,false
1738233,Rogatica,901720888,Pljesko,97,,0,,0,1738233:pljesko,,false,false,false
1738233,Rogatica,901858078,Pešurići,34,,0,,0,1738233:pesurici,,false,false,false
1738233,Rogatica,901975329,Karačići,59,,0,,0,1738233:karacici,,false,false,false
1738233,Rogatica,902896766,Borika,244,,0,,1,1738233:borika,,false,false,false
1738233,Rogatica,903113174,Planje,37,,0,,0,1738233:planje,,false,false,false
1738233,Rogatica,903968580,Sjeversko,100,,0,,0,1738233:sjeversko,,false,false,false
1738233,Rogatica,903976671,Pašić Kula,95,,0,,6,1738233:pasic kula,,false,false,false
1738233,Rogatica,904679955,Burati,85,,0,,1,1738233:burati,,false,false,false
1738233,Rogatica,905171319,Šetići,137,,0,,1,1738233:setici,,false,false,false
1738233,Rogatica,905323329,Otričevo,46,,0,,0,1738233:otricevo,,false,false,false
1738233,Rogatica,906103036,Purtići,354,,0,,2,1738233:purtici,,false,false,false
1738233,Rogatica,906332572,Stop,73,,0,,0,1738233:stop,,false,false,false
1738233,Rogatica,907237618,Berkovići,109,,0,,0,1738233:berkovici,,false,false,false
1738233,Rogatica,908636290,Žepa,462,,0,,9,1738233:zepa,,false,false,false
1738233,Rogatica,908729186,Ljubomišlje,98,,0,,1,1738233:ljubomislje,,false,false,false
1738233,Rogatica,910820650,Ribioc,79,,0,,0,1738233:ribioc,,false,false,false
1738233,Rogatica,912177799,Jarovići,42,,0,,0,1738233:jarovici,,false,false,false
1738233,Rogatica,913682414,Vrelo,96,,0,,1,1738233:vrelo,,false,false,false
1738233,Rogatica,915035624,Dumanjići,90,,0,,0,1738233:dumanjici,,false,false,false
1738233,Rogatica,915168958,Đedovići,43,,0,,0,1738233:đedovici,,false,false,false
1738233,Rogatica,915242477,Vragolovi,179,,0,,0,1738233:vragolovi,,false,false,false
1738233,Rogatica,915537102,Stara Gora,221,,0,,0,1738233:stara gora,,false,false,false
1738233,Rogatica,915996028,Pokrivenik,54,,0,,0,1738233:pokrivenik,,false,false,false
1738233,Rogatica,916535637,Živaljevina,47,,0,,0,1738233:zivaljevina,,false,false,false
1738233,Rogatica,917352561,Čadovina,49,,0,,0,1738233:cadovina,,false,false,false
1738233,Rogatica,917465418,Slap,80,,0,,0,1738233:slap,,false,false,false
1738233,Rogatica,918143334,Guždelji,99,,0,,0,1738233:guzdelji,,false,false,false
1738233,Rogatica,918244524,Kamen,49,,0,,0,1738233:kamen,,false,false,false
1738233,Rogatica,920110226,Trnovo,65,,0,,1,1738233:trnovo,,false,false,false
1738233,Rogatica,920729938,Prosječeno,57,,0,,0,1738233:prosjeceno,,false,false,false
1738233,Rogatica,920907725,Zagajevi,14,,0,,0,1738233:zagajevi,,false,false,false
1738233,Rogatica,921334261,Brčigovo,198,,0,,0,1738233:brcigovo,,false,false,false
1738233,Rogatica,921386885,Borovsko,54,,0,,0,1738233:borovsko,,false,false,false
