sid_excel,settlement_name,source_field,raw_value
1073063:28,Grapska Donja,mid,1073063
1073063:29,Grapska Gornja,mid,1073063
1073063:30,Jelanjska,mid,1073063
1073063:31,Johovac,mid,1073063
1073063:32,Kladari,mid,1073063
1073063:33,Komarica,mid,1073063
1073063:34,Kostajnica,mid,1073063
1073063:35,Kotorsko,mid,1073063
1073063:36,Kožuhe,mid,1073063
1073063:37,Lipac,mid,1073063
1073063:38,Lukavica Rijeka,mid,1073063
1073063:39,Ljeb,mid,1073063
1073063:40,Ljeskove Vode,mid,1073063
1073063:41,Majevac,mid,1073063
1073063:42,Makljenovac,mid,1073063
1073063:43,Miljanovci,mid,1073063
1073063:44,Miljkovac,mid,1073063
1073063:45,Mitrovići,mid,1073063
1073063:46,Omanjska,mid,1073063
1073063:47,Opsine,mid,1073063
1073063:48,Osječani Donji,mid,1073063
1073063:49,Osječani Gornji,mid,1073063
1073063:50,Osojnica,mid,1073063
1073063:51,Osredak,mid,1073063
1073063:52,Ostružnja Donja,mid,1073063
1073063:53,Ostružnja Gornja,mid,1073063
1073063:54,Paležnica Donja,mid,1073063
1073063:55,Paležnica Gornja,mid,1073063
1073063:56,Pločnik,mid,1073063
1073063:57,Podnovlje,mid,1073063
1073063:58,Porječje,mid,1073063
1073063:59,Potočani,mid,1073063
1073063:60,Pridjel Donji,mid,1073063
1073063:61,Pridjel Gornji,mid,1073063
1073063:62,Prisade,mid,1073063
1073063:63,Prnjavor Mali,mid,1073063
1073063:64,Prnjavor Veliki,mid,1073063
1073063:65,Radnja Donja,mid,1073063
1073063:66,Raškovci,mid,1073063
1073063:67,Ritešić,mid,1073063
1073063:68,Rječica Donja,mid,1073063
1073063:69,Rječica Gornja,mid,1073063
1073063:70,Sjenina,mid,1073063
1073063:71,Sjenina Rijeka,mid,1073063
1073063:72,Skipovac Donji,mid,1073063
1073063:73,Skipovac Gornji,mid,1073063
1073063:74,Stanari,mid,1073063
1073063:75,Stanić Rijeka,mid,1073063
1073063:76,Stanovi,mid,1073063
1073063:77,Striježevica,mid,1073063
1073063:78,Suho Polje,mid,1073063
1073063:79,Svjetliča,mid,1073063
1073063:80,Ševarlije,mid,1073063
1073063:81,Tekućica,mid,1073063
1073063:82,Tisovac,mid,1073063
1073063:83,Trbuk,mid,1073063
1073063:84,Trnjani,mid,1073063
1073063:85,Vranduk,mid,1073063
1073063:86,Zarječa,mid,1073063
1073063:87,Zelinja Gornja,mid,1073063
1080479:4,Naseljeno mjesto,mid,1080479
1080479:5,Argud,mid,1080479
1080479:6,Bale,mid,1080479
1080479:7,Bare,mid,1080479
1080479:8,Barmiš,mid,1080479
1080479:9,Bijela,mid,1080479
1080479:10,Bjelovčina,mid,1080479
1080479:11,Blace,mid,1080479
1080479:12,Blučići,mid,1080479
1080479:13,Borci,mid,1080479
1080479:14,Boždarevići,mid,1080479
1080479:15,Bradina,mid,1080479
1080479:16,Brda,mid,1080479
1080479:17,Brđani,mid,1080479
1080479:18,Budišnja Ravan,mid,1080479
1080479:19,Bukovica,mid,1080479
1080479:20,Bukovlje,mid,1080479
1080479:21,Bulatovići,mid,1080479
1080479:22,Bušćak,mid,1080479
1080479:23,Buturović Polje,mid,1080479
1080479:24,Cerići,mid,1080479
1080479:25,Crni Vrh,mid,1080479
1080479:26,Čelebići,mid,1080479
1080479:27,Čelina,mid,1080479
1080479:28,Česim,mid,1080479
1080479:29,Čestaljevo,mid,1080479
1080479:30,Čičevo,mid,1080479
1080479:31,Čuhovići,mid,1080479
1080479:32,Dobričevići,mid,1080479
1080479:33,Dolovi,mid,1080479
1080479:34,Doljani,mid,1080479
1080479:35,Donja Vratna Gora,mid,1080479
1080479:36,Donje Selo,mid,1080479
1080479:37,Donje Višnjevice,mid,1080479
1080479:38,Donji Čažanj,mid,1080479
1080479:39,Donji Gradac,mid,1080479
1080479:40,Donji Nevizdraci,mid,1080479
1080479:41,Donji Prijeslop,mid,1080479
1080479:42,Došćica,mid,1080479
1080479:43,Dramiševo,mid,1080479
1080479:44,Dubočani,mid,1080479
1080479:45,Dubravice,mid,1080479
1080479:46,Dudle,mid,1080479
1080479:47,Dužani,mid,1080479
1080479:48,Džajići,mid,1080479
1080479:49,Džanići,mid,1080479
1080479:50,Džepi,mid,1080479
1080479:51,Falanovo Brdo,mid,1080479
1080479:52,Gakići,mid,1080479
1080479:53,Galjevo,mid,1080479
1080479:54,Gapići,mid,1080479
1080479:55,Glavatičevo,mid,1080479
1080479:56,Gobelovina,mid,1080479
1080479:57,Gorani,mid,1080479
1080479:58,Goransko Polje,mid,1080479
1080479:59,Gorica,mid,1080479
1080479:60,Gornja Vratna Gora,mid,1080479
1080479:61,Gornje Višnjevice,mid,1080479
1080479:62,Gornji Čažanj,mid,1080479
1080479:63,Gornji Gradac,mid,1080479
1080479:64,Gornji Nevizdraci,mid,1080479
1080479:65,Gostovići,mid,1080479
1080479:66,Grabovci,mid,1080479
1080479:67,Gradeljina,mid,1080479
1080479:68,Grušča,mid,1080479
1080479:69,Gvozno,mid,1080479
1080479:70,Hasanovići,mid,1080479
1080479:71,Herići,mid,1080479
1080479:72,Homatlije,mid,1080479
1080479:73,Homolje,mid,1080479
1080479:74,Hondići,mid,1080479
1080479:75,Hotovlje,mid,1080479
1080479:76,Idbar,mid,1080479
1080479:77,Jasenik,mid,1080479
1080479:78,Javorik,mid,1080479
1080479:79,Jezero,mid,1080479
1080479:80,Ježeprosina,mid,1080479
1080479:81,Jošanica,mid,1080479
1080479:82,Kale,mid,1080479
1080479:83,Kanjina,mid,1080479
1080479:84,Kašići,mid,1080479
1080479:85,Konjic,mid,1080479
1080479:86,Kostajnica,mid,1080479
1080479:87,Koto,mid,1080479
1080479:88,Krajkovići,mid,1080479
1080479:89,Kralupi,mid,1080479
1080479:90,Krtići,mid,1080479
1080479:91,Krupac,mid,1080479
1080479:92,Krušćica,mid,1080479
1080479:93,Kula,mid,1080479
1080479:94,Lađanica,mid,1080479
1080479:95,Lisičići,mid,1080479
1080479:96,Lokva,mid,1080479
1080479:97,Luka,mid,1080479
1080479:98,Luko,mid,1080479
1080479:99,Lukomir,mid,1080479
1080479:100,Lukšije,mid,1080479
1080479:101,Ljesovina,mid,1080479
1080479:102,Ljubuča,mid,1080479
1080479:103,Ljusići,mid,1080479
1080479:104,Ljuta,mid,1080479
1080479:105,Ljuta,mid,1080479
1080479:106,Mladeškovići,mid,1080479
1080479:107,Mokro,mid,1080479
1080479:108,Mrkosovice,mid,1080479
1080479:109,Obrenovac,mid,1080479
1080479:110,Obri,mid,1080479
1080479:111,Odžaci,mid,1080479
1080479:112,Orahovica,mid,1080479
1080479:113,Orlište,mid,1080479
1080479:114,Oteležani,mid,1080479
1080479:115,Ovčari,mid,1080479
1080479:116,Pačerani,mid,1080479
1080479:117,Parsovići,mid,1080479
1080479:118,Plavuzi,mid,1080479
1080479:119,Podhum,mid,1080479
1080479:120,Podorašac,mid,1080479
1080479:121,Pokojište,mid,1080479
1080479:122,Polje,mid,1080479
1080479:123,Polje Bijela,mid,1080479
1080479:124,Požetva,mid,1080479
1080479:125,Prevlje,mid,1080479
1080479:126,Radešine,mid,1080479
1080479:127,Rajac,mid,1080479
1080479:128,Raotići,mid,1080479
1080479:129,Rasvar,mid,1080479
1080479:130,Razići,mid,1080479
1080479:131,Redžići,mid,1080479
1080479:132,Repovci,mid,1080479
1080479:133,Repovica,mid,1080479
1080479:134,Ribari,mid,1080479
1080479:135,Ribići,mid,1080479
1080479:136,Seljani,mid,1080479
1080479:137,Seljani,mid,1080479
1080479:138,Seonica,mid,1080479
1080479:139,Sitnik,mid,1080479
1080479:140,Slavkovići,mid,1080479
1080479:141,Solakova Kula,mid,1080479
1080479:142,Sopot,mid,1080479
1080479:143,Spiljani,mid,1080479
1080479:144,Stojkovići,mid,1080479
1080479:145,Strgonice,mid,1080479
1080479:146,Studenčica,mid,1080479
1080479:147,Sultići,mid,1080479
1080479:148,Susječno,mid,1080479
1080479:149,Svijenča,mid,1080479
1080479:150,Šunji,mid,1080479
1080479:151,Tinje,mid,1080479
1080479:152,Tovarnica,mid,1080479
1080479:153,Treboje,mid,1080479
1080479:154,Trešnjevica,mid,1080479
1080479:155,Trešnjevica,mid,1080479
1080479:156,Trusina,mid,1080479
1080479:157,Tuhobići,mid,1080479
1080479:158,Turija,mid,1080479
1080479:159,Ugošće,mid,1080479
1080479:160,Veluša,mid,1080479
1080479:161,Vinište,mid,1080479
1080479:162,Vrbljani,mid,1080479
1080479:163,Vrci,mid,1080479
1080479:164,Vrdolje,mid,1080479
1080479:165,Vrhovina,mid,1080479
1080479:166,Zaborani,mid,1080479
1080479:167,Zabrđani,mid,1080479
1080479:168,Zabrđe,mid,1080479
1080479:169,Zagorice,mid,1080479
1080479:170,Zaslivlje,mid,1080479
1080479:171,Zelomići,mid,1080479
1080479:172,Zukići,mid,1080479
1099739:4,Naseljeno mjesto,mid,1099739
1099739:5,Avramovina,mid,1099739
1099739:6,Biberovo Polje,mid,1099739
1099739:7,Blaževac,mid,1099739
1099739:8,Donja Međiđa,mid,1099739
1099739:9,Donja Tramošnica,mid,1099739
1099739:10,Donje Krečane,mid,1099739
1099739:11,Donje Ledenice,mid,1099739
1099739:12,Donji Lukavac,mid,1099739
1099739:13,Donji Skugrić,mid,1099739
1099739:14,Gajevi,mid,1099739
1099739:15,Gornja Međiđa,mid,1099739
1099739:16,Gornja Tramošnica,mid,1099739
1099739:17,Gornje Krečane,mid,1099739
1099739:18,Gornje Ledenice,mid,1099739
1099739:19,Gornji Lukavac,mid,1099739
1099739:20,Gradačac,mid,1099739
1099739:21,Hrgovi Donji,mid,1099739
1099739:22,Jasenica,mid,1099739
1099739:23,Jelovče Selo,mid,1099739
1099739:24,Kerep,mid,1099739
1099739:25,Mionica,mid,1099739
1099739:26,Novalići,mid,1099739
1099739:27,Porebrice,mid,1099739
1099739:28,Rajska,mid,1099739
1099739:29,Samarevac,mid,1099739
1099739:30,Sibovac,mid,1099739
1099739:31,Srnice Donje,mid,1099739
1099739:32,Srnice Gornje,mid,1099739
1099739:33,Turić,mid,1099739
1099739:34,Vida,mid,1099739
1099739:35,Vučkovci,mid,1099739
1099739:36,Zelinja Donja,mid,1099739
1099739:37,Zelinja Gornja,mid,1099739
1099739:38,Zelinja Srednja,mid,1099739
1105369:4,Naseljeno mjesto,mid,1105369
1105369:5,Arbanasi,mid,1105369
1105369:6,Arsići,mid,1105369
1105369:7,Bare,mid,1105369
1105369:8,Bijelo Brdo,mid,1105369
1105369:9,Biševići,mid,1105369
1105369:10,Bjelugovina,mid,1105369
1105369:11,Bjelušine,mid,1105369
1105369:12,Bjeljevine,mid,1105369
1105369:13,Blizna,mid,1105369
1105369:14,Boranovići,mid,1105369
1105369:15,Bovan,mid,1105369
1105369:16,Božovići,mid,1105369
1105369:17,Budalice,mid,1105369
1105369:18,Cvrkote,mid,1105369
1105369:19,Čavdari,mid,1105369
1105369:20,Danilovići,mid,1105369
1105369:21,Dolovi,mid,1105369
1105369:22,Donja Rijeka,mid,1105369
1105369:23,Donja Strmica,mid,1105369
1105369:24,Donje Cikote,mid,1105369
1105369:25,Donji Ravanci,mid,1105369
1105369:26,Dorići,mid,1105369
1105369:27,Dubac,mid,1105369
1105369:28,Dugovječ,mid,1105369
1105369:29,Džihanići,mid,1105369
1105369:30,Gaočići,mid,1105369
1105369:31,Gojava,mid,1105369
1105369:32,Gornja Rijeka,mid,1105369
1105369:33,Gornja Strmica,mid,1105369
1105369:34,Gornje Cikote,mid,1105369
1105369:35,Gornji Ravanci,mid,1105369
1105369:36,Grabovik,mid,1105369
1105369:37,Grivin,mid,1105369
1105369:38,Janjići,mid,1105369
1105369:39,Knjeginja,mid,1105369
1105369:40,Kosovići,mid,1105369
1105369:41,Kovači,mid,1105369
1105369:42,Kula,mid,1105369
1105369:43,Ljutava,mid,1105369
1105369:44,Međurečje,mid,1105369
1105369:45,Mikavice,mid,1105369
1105369:46,Mioče,mid,1105369
1105369:47,Misajlovina,mid,1105369
1105369:48,Mokronozi,mid,1105369
1105369:49,Mrsovo,mid,1105369
1105369:50,Nikolići,mid,1105369
1105369:51,Obrvena,mid,1105369
1105369:52,Omačina,mid,1105369
1105369:53,Omarine,mid,1105369
1105369:54,Oputnica,mid,1105369
1105369:55,Orah,mid,1105369
1105369:56,Oskoruša,mid,1105369
1105369:57,Past,mid,1105369
1105369:58,Pazalje,mid,1105369
1105369:59,Peljevići,mid,1105369
1105369:60,Petačine,mid,1105369
1105369:61,Plema,mid,1105369
1105369:62,Pohare,mid,1105369
1105369:63,Polimlje,mid,1105369
1105369:64,Popov Do,mid,1105369
1105369:65,Prebidoli,mid,1105369
1105369:66,Pribišići,mid,1105369
1105369:67,Prijevorac,mid,1105369
1105369:68,Radoželje,mid,1105369
1105369:69,Rakovići,mid,1105369
1105369:70,Ravne Njive,mid,1105369
1105369:71,Resići,mid,1105369
1105369:72,Rudo,mid,1105369
1105369:73,Rupavci,mid,1105369
1105369:74,Setihovo,mid,1105369
1105369:75,Sokolovići,mid,1105369
1105369:76,Stankovača,mid,1105369
1105369:77,Staro Rudo,mid,1105369
1105369:78,Strgači,mid,1105369
1105369:79,Strgačina,mid,1105369
1105369:80,Šahdani,mid,1105369
1105369:81,Štrpci,mid,1105369
1105369:82,Trbosilje,mid,1105369
1105369:83,Trnavci,mid,1105369
1105369:84,Trnavci kod Rudog,mid,1105369
1105369:85,Ustibar,mid,1105369
1105369:86,Uvac,mid,1105369
1105369:87,Vagan,mid,1105369
1105369:88,Viti Grab,mid,1105369
1105369:89,Zagrađe,mid,1105369
1105369:90,Zarbovina,mid,1105369
1105369:91,Zlatari,mid,1105369
1105369:92,Zubač,mid,1105369
1105369:93,Zubanj,mid,1105369
1106951:4,Naseljeno mjesto,mid,1106951
1106951:5,Blagovac,mid,1106951
1106951:6,Budišići,mid,1106951
1106951:7,Donja Vogošća,mid,1106951
1106951:8,Garež,mid,1106951
1106951:9,Gora,mid,1106951
1106951:10,Grahovište,mid,1106951
1106951:11,Hotonj,mid,1106951
1106951:12,Kamenica,mid,1106951
1106951:13,Kobilja Glava,mid,1106951
1106951:14,Kremeš,mid,1106951
1106951:15,Krivoglavci,mid,1106951
1106951:16,Ljubina-Poturovići,mid,1106951
1106951:17,Nebočaj,mid,1106951
1106951:18,Perca,mid,1106951
1106951:19,Semizovac,mid,1106951
1106951:20,Svrake,mid,1106951
1106951:21,Tihovići,mid,1106951
1106951:22,Uglješići,mid,1106951
1106951:23,Ugorsko,mid,1106951
1106951:24,Vogošća,mid,1106951
1106951:25,Vrapče,mid,1106951
1114279:4,Naseljeno mjesto,mid,1114279
1114279:5,Mrđanovci,mid,1114279
1114279:6,Novo Selo,mid,1114279
1114279:7,Rastičevo,mid,1114279
1114279:8,Šemenovci,mid,1114279
1117932:4,Naseljeno mjesto,mid,1117932
1117932:5,Bavčići,mid,1117932
1117932:6,Bešlići,mid,1117932
1117932:7,Borovinići,mid,1117932
1117932:8,Brajići,mid,1117932
1117932:9,Bujakovina,mid,1117932
1117932:10,Bunčići,mid,1117932
1117932:11,Cvilin,mid,1117932
1117932:12,Donje Žešće,mid,1117932
1117932:13,Dragomilići,mid,1117932
1117932:14,Filipovići,mid,1117932
1117932:15,Glušca,mid,1117932
1117932:16,Gostičaj,mid,1117932
1117932:17,Jabuka,mid,1117932
1117932:18,Kolakovići,mid,1117932
1117932:19,Kolun,mid,1117932
1117932:20,Lokve,mid,1117932
1117932:21,Marevo,mid,1117932
1117932:22,Mazlina,mid,1117932
1117932:23,Mravljača,mid,1117932
1117932:24,Njuhe,mid,1117932
1117932:25,Petojevići,mid,1117932
1117932:26,Podgrađe,mid,1117932
1117932:27,Previla,mid,1117932
1117932:28,Prisoje,mid,1117932
1117932:29,Račići,mid,1117932
1117932:30,Rodijelj,mid,1117932
1117932:31,Slavičići,mid,1117932
1117932:32,Sorlaci,mid,1117932
1117932:33,Stojkovići,mid,1117932
1117932:34,Ustikolina,mid,1117932
1117932:35,Zabor,mid,1117932
1117932:36,Zebina Šuma,mid,1117932
1123551:4,Naseljeno mjesto,mid,1123551
1123551:5,Avlija,mid,1123551
1123551:6,Batkovići,mid,1123551
1123551:7,Batotići,mid,1123551
1123551:8,Batovo,mid,1123551
1123551:9,Bezujno,mid,1123551
1123551:10,Borajno,mid,1123551
1123551:11,Brezovice,mid,1123551
1123551:12,Bučkovići na Bezujanci,mid,1123551
1123551:13,Čajniče,mid,1123551
1123551:14,Đakovići,mid,1123551
1123551:15,Glamočevići,mid,1123551
1123551:16,Gložin,mid,1123551
1123551:17,Hunkovići,mid,1123551
1123551:18,Ifsar,mid,1123551
1123551:19,Kamen,mid,1123551
1123551:20,Kapov Han,mid,1123551
1123551:21,Karovići,mid,1123551
1123551:22,Krstac,mid,1123551
1123551:23,Lađevci,mid,1123551
1123551:24,Luke,mid,1123551
1123551:25,Međurječje,mid,1123551
1123551:26,Metaljka,mid,1123551
1123551:27,Milatkovići,mid,1123551
1123551:28,Miljeno,mid,1123551
1123551:29,Mištar,mid,1123551
1123551:30,Podavrelo,mid,1123551
1123551:31,Ponikve,mid,1123551
1123551:32,Prvanj,mid,1123551
1123551:33,Slatina,mid,1123551
1123551:34,Staronići,mid,1123551
1123551:35,Stopići,mid,1123551
1123551:36,Sudići,mid,1123551
1123551:37,Todorovići,mid,1123551
1123551:38,Trpinje,mid,1123551
1123551:39,Tubrojevići,mid,1123551
1123551:40,Zaborak,mid,1123551
1136380:4,Naseljeno mjesto,mid,1136380
1136380:5,Arnautovići,mid,1136380
1136380:6,Bare,mid,1136380
1136380:7,Bešići,mid,1136380
1136380:8,Biskupići,mid,1136380
1136380:9,Bradve,mid,1136380
1136380:10,Brezovik,mid,1136380
1136380:11,Buci,mid,1136380
1136380:12,Bulčići,mid,1136380
1136380:13,Buzić Mahala,mid,1136380
1136380:14,Buzići,mid,1136380
1136380:15,Čakalovići,mid,1136380
1136380:16,Čekrčići,mid,1136380
1136380:17,Čifluk,mid,1136380
1136380:18,Ćatići,mid,1136380
1136380:19,Dautovci,mid,1136380
1136380:20,Dobrinje,mid,1136380
1136380:21,Dobro,mid,1136380
1136380:22,Dobro Selo,mid,1136380
1136380:23,Dol,mid,1136380
1136380:24,Dolipolje,mid,1136380
1136380:25,Dolovi,mid,1136380
1136380:26,Donja Vratnica,mid,1136380
1136380:27,Donja Zimća,mid,1136380
1136380:28,Donje Moštre,mid,1136380
1136380:29,Dvor,mid,1136380
1136380:30,Džindići,mid,1136380
1136380:31,Ginje,mid,1136380
1136380:32,Goduša,mid,1136380
1136380:33,Gorani,mid,1136380
1136380:34,Gornja Vratnica,mid,1136380
1136380:35,Gornja Zimća,mid,1136380
1136380:36,Gornje Moštre,mid,1136380
1136380:37,Grad,mid,1136380
1136380:38,Grajani,mid,1136380
1136380:39,Grđevac,mid,1136380
1136380:40,Hadžići,mid,1136380
1136380:41,Hlapčevići,mid,1136380
1136380:42,Jelašje,mid,1136380
1136380:43,Kalići,mid,1136380
1136380:44,Kalotići,mid,1136380
1136380:45,Koložići,mid,1136380
1136380:46,Kondžilo,mid,1136380
1136380:47,Kopači,mid,1136380
1136380:48,Kula Banjer,mid,1136380
1136380:49,Liješevo,mid,1136380
1136380:50,Lisovo,mid,1136380
1136380:51,Loznik,mid,1136380
1136380:52,Lužnica,mid,1136380
1136380:53,Mali Trnovci,mid,1136380
1136380:54,Malo Čajno,mid,1136380
1136380:55,Maurovići,mid,1136380
1136380:56,Mladoš,mid,1136380
1136380:57,Muhašinovići,mid,1136380
1136380:58,Mulići,mid,1136380
1136380:59,Okolišće,mid,1136380
1136380:60,Orašac,mid,1136380
1136380:61,Ozrakovići,mid,1136380
1136380:62,Paljike,mid,1136380
1136380:63,Podvinjci,mid,1136380
1136380:64,Podvinje,mid,1136380
1136380:65,Poklečići,mid,1136380
1136380:66,Poriječani,mid,1136380
1136380:67,Radinovići,mid,1136380
1136380:68,Rajčići,mid,1136380
1136380:69,Ramadanovci,mid,1136380
1136380:70,Ratkovci,mid,1136380
1136380:71,Seoča,mid,1136380
1136380:72,Smršnica,mid,1136380
1136380:73,Srhinje,mid,1136380
1136380:74,Stuparići,mid,1136380
1136380:75,Svinjarevo,mid,1136380
1136380:76,Šošnje,mid,1136380
1136380:77,Taukčići,mid,1136380
1136380:78,Topuzovo Polje,mid,1136380
1136380:79,Tramošnjik,mid,1136380
1136380:80,Tujlići,mid,1136380
1136380:81,Tušnjići,mid,1136380
1136380:82,Upovac,mid,1136380
1136380:83,Uvorići,mid,1136380
1136380:84,Veliko Čajno,mid,1136380
1136380:85,Veruša,mid,1136380
1136380:86,Vidovići,mid,1136380
1136380:87,Vilenjak,mid,1136380
1136380:88,Visoko,mid,1136380
1136380:89,Vrela,mid,1136380
1136380:90,Zagorice,mid,1136380
1136380:91,Zagornica,mid,1136380
1136380:92,Zbilje,mid,1136380
1144085:4,Naseljeno mjesto,mid,1144085
1144085:5,Bakovići,mid,1144085
1144085:6,Bakovićka Citonja,mid,1144085
1144085:7,Banja,mid,1144085
1144085:8,Bistrica,mid,1144085
1144085:9,Botun,mid,1144085
1144085:10,Božići,mid,1144085
1144085:11,Carev Do,mid,1144085
1144085:12,Čemernica,mid,1144085
1144085:13,Djedov Do,mid,1144085
1144085:14,Dragačići,mid,1144085
1144085:15,Dusina,mid,1144085
1144085:16,Fojnica,mid,1144085
1144085:17,Gojevići,mid,1144085
1144085:18,Grabovik,mid,1144085
1144085:19,Gradina,mid,1144085
1144085:20,Klisura,mid,1144085
1144085:21,Kozica,mid,1144085
1144085:22,Kujušići,mid,1144085
1144085:23,Lopar,mid,1144085
1144085:24,Lučice,mid,1144085
1144085:25,Lužine,mid,1144085
1144085:26,Majdan,mid,1144085
1144085:27,Marinići,mid,1144085
1144085:28,Merdžanići,mid,1144085
1144085:29,Mujakovići,mid,1144085
1144085:30,Nadbare,mid,1144085
1144085:31,Obojak,mid,1144085
1144085:32,Oglavak,mid,1144085
1144085:33,Ormanov Potok,mid,1144085
1144085:34,Ostruška Citonja,mid,1144085
1144085:35,Otigošće,mid,1144085
1144085:36,Paljike,mid,1144085
1144085:37,Pločari,mid,1144085
1144085:38,Pločari Polje,mid,1144085
1144085:39,Podcitonja,mid,1144085
1144085:40,Podgora,mid,1144085
1144085:41,Polje Ostružnica,mid,1144085
1144085:42,Polje Šćitovo,mid,1144085
1144085:43,Ponjušina,mid,1144085
1144085:44,Poraće,mid,1144085
1144085:45,Ragale,mid,1144085
1144085:46,Rajetići,mid,1144085
1144085:47,Rizvići,mid,1144085
1144085:48,Selakovići,mid,1144085
1144085:49,Selište,mid,1144085
1144085:50,Sitišće,mid,1144085
1144085:51,Smajlovići,mid,1144085
1144085:52,Šavnik,mid,1144085
1144085:53,Tješilo,mid,1144085
1144085:54,Tovarište,mid,1144085
1144085:55,Turkovići,mid,1144085
1144085:56,Vladići,mid,1144085
1144085:57,Voljevac,mid,1144085
1144085:58,Vukeljići,mid,1144085
1144085:59,Živčići,mid,1144085
1144909:4,Naseljeno mjesto,mid,1144909
1144909:5,Balibegovići,mid,1144909
1144909:6,Banjer,mid,1144909
1144909:7,Bokšići,mid,1144909
1144909:8,Buljetovina,mid,1144909
1144909:9,Čemernica,mid,1144909
1144909:10,Četojevići,mid,1144909
1144909:11,Donja Bioča,mid,1144909
1144909:12,Donja Misoča,mid,1144909
1144909:13,Donje Selo,mid,1144909
1144909:14,Donji Čevljanovići,mid,1144909
1144909:15,Dragoradi,mid,1144909
1144909:16,Draževići,mid,1144909
1144909:17,Duboki Potok,mid,1144909
1144909:18,Duševine,mid,1144909
1144909:19,Gajevi,mid,1144909
1144909:20,Gajine,mid,1144909
1144909:21,Gojanovići,mid,1144909
1144909:22,Gornja Bioča,mid,1144909
1144909:23,Gornja Misoča,mid,1144909
1144909:24,Gornji Čevljanovići,mid,1144909
1144909:25,Hadžići,mid,1144909
1144909:26,Han Karaula,mid,1144909
1144909:27,Han Šići,mid,1144909
1144909:28,Homar,mid,1144909
1144909:29,Ilijaš,mid,1144909
1144909:30,Ivančići,mid,1144909
1144909:31,Kadarići,mid,1144909
1144909:32,Kamenica,mid,1144909
1144909:33,Karaula,mid,1144909
1144909:34,Korita,mid,1144909
1144909:35,Košare,mid,1144909
1144909:36,Kožlje,mid,1144909
1144909:37,Krčevine,mid,1144909
1144909:38,Krivajevići,mid,1144909
1144909:39,Kunosići,mid,1144909
1144909:40,Lađevići,mid,1144909
1144909:41,Lipnik,mid,1144909
1144909:42,Luka,mid,1144909
1144909:43,Luka kod Stublina,mid,1144909
1144909:44,Lješevo,mid,1144909
1144909:45,Ljubina,mid,1144909
1144909:46,Ljubnići,mid,1144909
1144909:47,Malešići,mid,1144909
1144909:48,Medojevići,mid,1144909
1144909:49,Moševići,mid,1144909
