sid,name,mid,municipality_name,lat,lon,source_row_id
1695193:87,Seoce,1695193,Kakanj,,,Kakanj:87
1695193:88,Slagoščići,1695193,Kakanj,,,Kakanj:88
1695193:89,Slapnica,1695193,Kakanj,,,Kakanj:89
1695193:90,Slivanj,1695193,Kakanj,,,Kakanj:90
1695193:91,Slivnice,1695193,Kakanj,,,Kakanj:91
1695193:92,Sopotnica,1695193,Kakanj,,,Kakanj:92
1695193:93,Starposle,1695193,Kakanj,,,Kakanj:93
1695193:94,Subotinje,1695193,Kakanj,,,Kakanj:94
1695193:95,Termoelektrana,1695193,Kakanj,,,Kakanj:95
1695193:96,Teševo,1695193,Kakanj,,,Kakanj:96
1695193:97,Tičići,1695193,Kakanj,,,Kakanj:97
1695193:98,Tršće,1695193,Kakanj,,,Kakanj:98
1695193:99,Turalići,1695193,Kakanj,,,Kakanj:99
1695193:100,Turbići,1695193,Kakanj,,,Kakanj:100
1695193:101,Varalići,1695193,Kakanj,,,Kakanj:101
1695193:102,Veliki Trnovci,1695193,Kakanj,,,Kakanj:102
1695193:103,Viduša,1695193,Kakanj,,,Kakanj:103
1695193:104,Vrtlište,1695193,Kakanj,,,Kakanj:104
1695193:105,Vukanovići,1695193,Kakanj,,,Kakanj:105
1695193:106,Zagrađe,1695193,Kakanj,,,Kakanj:106
1695193:107,Zgošća,1695193,Kakanj,,,Kakanj:107
1695193:108,Zlokuće,1695193,Kakanj,,,Kakanj:108
1695193:109,Željeznička Stanica Kakanj,1695193,Kakanj,,,Kakanj:109
1695193:110,Živalji,1695193,Kakanj,,,Kakanj:110
1697675:4,Naseljeno mjesto,1697675,Kalesija,,,Kalesija:4
1697675:5,Brezik,1697675,Kalesija,,,Kalesija:5
1697675:6,Bulatovci,1697675,Kalesija,,,Kalesija:6
1697675:7,Dubnica,1697675,Kalesija,,,Kalesija:7
1697675:8,Gojčin,1697675,Kalesija,,,Kalesija:8
1697675:9,Hrasno Donje,1697675,Kalesija,,,Kalesija:9
1697675:10,Hrasno Gornje,1697675,Kalesija,,,Kalesija:10
1697675:11,Jeginov Lug,1697675,Kalesija,,,Kalesija:11
1697675:12,Jelovo Brdo,1697675,Kalesija,,,Kalesija:12
1697675:13,Kalesija Grad,1697675,Kalesija,,,Kalesija:13
1697675:14,Kalesija Selo,1697675,Kalesija,,,Kalesija:14
1697675:15,Kikači,1697675,Kalesija,,,Kalesija:15
1697675:16,Lipovice,1697675,Kalesija,,,Kalesija:16
1697675:17,Memići,1697675,Kalesija,,,Kalesija:17
1697675:18,Miljanovci,1697675,Kalesija,,,Kalesija:18
1697675:19,Osmaci,1697675,Kalesija,,,Kalesija:19
1697675:20,Petrovice,1697675,Kalesija,,,Kalesija:20
1697675:21,Prnjavor,1697675,Kalesija,,,Kalesija:21
1697675:22,Rainci Donji,1697675,Kalesija,,,Kalesija:22
1697675:23,Rainci Gornji,1697675,Kalesija,,,Kalesija:23
1697675:24,Sarači,1697675,Kalesija,,,Kalesija:24
1697675:25,Seljublje,1697675,Kalesija,,,Kalesija:25
1697675:26,Staro Selo,1697675,Kalesija,,,Kalesija:26
1697675:27,Tojšići,1697675,Kalesija,,,Kalesija:27
1697675:28,Vukovije Donje,1697675,Kalesija,,,Kalesija:28
1697675:29,Vukovije Gornje,1697675,Kalesija,,,Kalesija:29
1697675:30,Zelina,1697675,Kalesija,,,Kalesija:30
1697675:31,Zolje,1697675,Kalesija,,,Kalesija:31
1697675:32,Zukići,1697675,Kalesija,,,Kalesija:32
1709112:4,Naseljeno mjesto,1709112,Gračanica,,,Gračanica:4
1709112:5,Babići,1709112,Gračanica,,,Gračanica:5
1709112:6,Doborovci,1709112,Gračanica,,,Gračanica:6
1709112:7,Donja Lohinja,1709112,Gračanica,,,Gračanica:7
1709112:8,Džakule,1709112,Gračanica,,,Gračanica:8
1709112:9,Gornja Lohinja,1709112,Gračanica,,,Gračanica:9
1709112:10,Gračanica,1709112,Gračanica,,,Gračanica:10
1709112:11,Lendići,1709112,Gračanica,,,Gračanica:11
1709112:12,Lukavica,1709112,Gračanica,,,Gračanica:12
1709112:13,Malešići,1709112,Gračanica,,,Gračanica:13
1709112:14,Miričina,1709112,Gračanica,,,Gračanica:14
1709112:15,Orahovica Donja,1709112,Gračanica,,,Gračanica:15
1709112:16,Orahovica Gornja,1709112,Gračanica,,,Gračanica:16
1709112:17,Paležnica Donja,1709112,Gračanica,,,Gračanica:17
1709112:18,Piskavica,1709112,Gračanica,,,Gračanica:18
1709112:19,Pribava,1709112,Gračanica,,,Gračanica:19
1709112:20,Prijeko Brdo,1709112,Gračanica,,,Gračanica:20
1709112:21,Rašljeva,1709112,Gračanica,,,Gračanica:21
1709112:22,Skipovac Donji,1709112,Gračanica,,,Gračanica:22
1709112:23,Skipovac Gornji,1709112,Gračanica,,,Gračanica:23
1709112:24,Soko,1709112,Gračanica,,,Gračanica:24
1709112:25,Stjepan Polje,1709112,Gračanica,,,Gračanica:25
1709112:26,Škahovica,1709112,Gračanica,,,Gračanica:26
1709112:27,Vranovići,1709112,Gračanica,,,Gračanica:27
1735348:4,Naseljeno mjesto,1735348,Jablanica,,,Jablanica:4
1735348:5,Baćina,1735348,Jablanica,,,Jablanica:5
1735348:6,Bijela,1735348,Jablanica,,,Jablanica:6
1735348:7,Čehari,1735348,Jablanica,,,Jablanica:7
1735348:8,Čivelj,1735348,Jablanica,,,Jablanica:8
1735348:9,Djevor,1735348,Jablanica,,,Jablanica:9
1735348:10,Dobrigošće,1735348,Jablanica,,,Jablanica:10
1735348:11,Dobrinja,1735348,Jablanica,,,Jablanica:11
1735348:12,Doljani,1735348,Jablanica,,,Jablanica:12
1735348:13,Donja Jablanica,1735348,Jablanica,,,Jablanica:13
1735348:14,Donje Paprasko,1735348,Jablanica,,,Jablanica:14
1735348:15,Dragan Selo,1735348,Jablanica,,,Jablanica:15
1735348:16,Glodnica,1735348,Jablanica,,,Jablanica:16
1735348:17,Glogošnica,1735348,Jablanica,,,Jablanica:17
1735348:18,Gornje Paprasko,1735348,Jablanica,,,Jablanica:18
1735348:19,Jablanica,1735348,Jablanica,,,Jablanica:19
1735348:20,Jelačići,1735348,Jablanica,,,Jablanica:20
1735348:21,Kosne Luke,1735348,Jablanica,,,Jablanica:21
1735348:22,Krstac,1735348,Jablanica,,,Jablanica:22
1735348:23,Lendava,1735348,Jablanica,,,Jablanica:23
1735348:24,Lug,1735348,Jablanica,,,Jablanica:24
1735348:25,Mirke,1735348,Jablanica,,,Jablanica:25
1735348:26,Mrakovo,1735348,Jablanica,,,Jablanica:26
1735348:27,Ostrožac,1735348,Jablanica,,,Jablanica:27
1735348:28,Poda,1735348,Jablanica,,,Jablanica:28
1735348:29,Ravna,1735348,Jablanica,,,Jablanica:29
1735348:30,Risovac,1735348,Jablanica,,,Jablanica:30
1735348:31,Rodići,1735348,Jablanica,,,Jablanica:31
1735348:32,Slatina,1735348,Jablanica,,,Jablanica:32
1735348:33,Sovići,1735348,Jablanica,,,Jablanica:33
1735348:34,Šabančići,1735348,Jablanica,,,Jablanica:34
1735348:35,Šanica,1735348,Jablanica,,,Jablanica:35
1735348:36,Zlate,1735348,Jablanica,,,Jablanica:36
1735348:37,Žuglići,1735348,Jablanica,,,Jablanica:37
1736474:4,Naseljeno mjesto,1736474,Sapna,,,Sapna:4
1736474:5,Baljkovica,1736474,Sapna,,,Sapna:5
1736474:6,Goduš,1736474,Sapna,,,Sapna:6
1736474:7,Gornji Lokanj,1736474,Sapna,,,Sapna:7
1736474:8,Kiseljak,1736474,Sapna,,,Sapna:8
1736474:9,Kraljevići,1736474,Sapna,,,Sapna:9
1736474:10,Međeđa,1736474,Sapna,,,Sapna:10
1736474:11,Nezuk,1736474,Sapna,,,Sapna:11
1736474:12,Podgora,1736474,Sapna,,,Sapna:12
1736474:13,Rastošnica,1736474,Sapna,,,Sapna:13
1736474:14,Rožanj,1736474,Sapna,,,Sapna:14
1736474:15,Sapna,1736474,Sapna,,,Sapna:15
1736474:16,Vitinica,1736474,Sapna,,,Sapna:16
1736474:17,Zaseok,1736474,Sapna,,,Sapna:17
1738233:4,Naseljeno mjesto,1738233,Rogatica,,,Rogatica:4
1738233:5,Agarovići,1738233,Rogatica,,,Rogatica:5
1738233:6,Babljak,1738233,Rogatica,,,Rogatica:6
1738233:7,Beći,1738233,Rogatica,,,Rogatica:7
1738233:8,Begzadići,1738233,Rogatica,,,Rogatica:8
1738233:9,Beheći,1738233,Rogatica,,,Rogatica:9
1738233:10,Berkovići,1738233,Rogatica,,,Rogatica:10
1738233:11,Bjelogorci,1738233,Rogatica,,,Rogatica:11
1738233:12,Blažujevići,1738233,Rogatica,,,Rogatica:12
1738233:13,Borač,1738233,Rogatica,,,Rogatica:13
1738233:14,Borika,1738233,Rogatica,,,Rogatica:14
1738233:15,Borovac,1738233,Rogatica,,,Rogatica:15
1738233:16,Borovsko,1738233,Rogatica,,,Rogatica:16
1738233:17,Božine,1738233,Rogatica,,,Rogatica:17
1738233:18,Brankovići,1738233,Rogatica,,,Rogatica:18
1738233:19,Brčigovo,1738233,Rogatica,,,Rogatica:19
1738233:20,Brda,1738233,Rogatica,,,Rogatica:20
1738233:21,Brezje,1738233,Rogatica,,,Rogatica:21
1738233:22,Burati,1738233,Rogatica,,,Rogatica:22
1738233:23,Čadovina,1738233,Rogatica,,,Rogatica:23
1738233:24,Čavčići,1738233,Rogatica,,,Rogatica:24
1738233:25,Čubrići,1738233,Rogatica,,,Rogatica:25
1738233:26,Dobrače,1738233,Rogatica,,,Rogatica:26
1738233:27,Dobrašina,1738233,Rogatica,,,Rogatica:27
1738233:28,Dobromerovići,1738233,Rogatica,,,Rogatica:28
1738233:29,Dobrouščići,1738233,Rogatica,,,Rogatica:29
1738233:30,Drobnići,1738233,Rogatica,,,Rogatica:30
1738233:31,Dub,1738233,Rogatica,,,Rogatica:31
1738233:32,Dumanjići,1738233,Rogatica,,,Rogatica:32
1738233:33,Đedovići,1738233,Rogatica,,,Rogatica:33
1738233:34,Ferizovići,1738233,Rogatica,,,Rogatica:34
1738233:35,Gazije,1738233,Rogatica,,,Rogatica:35
1738233:36,Godomilje,1738233,Rogatica,,,Rogatica:36
1738233:37,Golubovići,1738233,Rogatica,,,Rogatica:37
1738233:38,Grivci,1738233,Rogatica,,,Rogatica:38
1738233:39,Gučevo,1738233,Rogatica,,,Rogatica:39
1738233:40,Guždelji,1738233,Rogatica,,,Rogatica:40
1738233:41,Jarovići,1738233,Rogatica,,,Rogatica:41
1738233:42,Jasenice,1738233,Rogatica,,,Rogatica:42
1738233:43,Kamen,1738233,Rogatica,,,Rogatica:43
1738233:44,Karačići,1738233,Rogatica,,,Rogatica:44
1738233:45,Kopljevići,1738233,Rogatica,,,Rogatica:45
1738233:46,Kovanj,1738233,Rogatica,,,Rogatica:46
1738233:47,Kozarde,1738233,Rogatica,,,Rogatica:47
1738233:48,Kozići,1738233,Rogatica,,,Rogatica:48
1738233:49,Kramer Selo,1738233,Rogatica,,,Rogatica:49
1738233:50,Krvojevići,1738233,Rogatica,,,Rogatica:50
1738233:51,Kujundžijevići,1738233,Rogatica,,,Rogatica:51
1738233:52,Kukavice,1738233,Rogatica,,,Rogatica:52
1738233:53,Kusuci,1738233,Rogatica,,,Rogatica:53
1738233:54,Lađevine,1738233,Rogatica,,,Rogatica:54
1738233:55,Laze,1738233,Rogatica,,,Rogatica:55
1738233:56,Lepenica,1738233,Rogatica,,,Rogatica:56
1738233:57,Lubardići,1738233,Rogatica,,,Rogatica:57
1738233:58,Ljubomišlje,1738233,Rogatica,,,Rogatica:58
1738233:59,Mahala,1738233,Rogatica,,,Rogatica:59
1738233:60,Maravići,1738233,Rogatica,,,Rogatica:60
1738233:61,Medna Luka,1738233,Rogatica,,,Rogatica:61
1738233:62,Mesići,1738233,Rogatica,,,Rogatica:62
1738233:63,Mislovo,1738233,Rogatica,,,Rogatica:63
1738233:64,Mrgudići,1738233,Rogatica,,,Rogatica:64
1738233:65,Nahota,1738233,Rogatica,,,Rogatica:65
1738233:66,Obrtići,1738233,Rogatica,,,Rogatica:66
1738233:67,Okruglo,1738233,Rogatica,,,Rogatica:67
1738233:68,Orahovo,1738233,Rogatica,,,Rogatica:68
1738233:69,Osovo,1738233,Rogatica,,,Rogatica:69
1738233:70,Otričevo,1738233,Rogatica,,,Rogatica:70
1738233:71,Pašić Kula,1738233,Rogatica,,,Rogatica:71
1738233:72,Pavičina Kula,1738233,Rogatica,,,Rogatica:72
1738233:73,Pešurići,1738233,Rogatica,,,Rogatica:73
1738233:74,Pijevčići,1738233,Rogatica,,,Rogatica:74
1738233:75,Planje,1738233,Rogatica,,,Rogatica:75
1738233:76,Pljesko,1738233,Rogatica,,,Rogatica:76
1738233:77,Plješevica,1738233,Rogatica,,,Rogatica:77
1738233:78,Podgaj,1738233,Rogatica,,,Rogatica:78
1738233:79,Pokrivenik,1738233,Rogatica,,,Rogatica:79
1738233:80,Pribošijevići,1738233,Rogatica,,,Rogatica:80
1738233:81,Pripečak,1738233,Rogatica,,,Rogatica:81
1738233:82,Prosječeno,1738233,Rogatica,,,Rogatica:82
1738233:83,Purtići,1738233,Rogatica,,,Rogatica:83
1738233:84,Radič,1738233,Rogatica,,,Rogatica:84
1738233:85,Rađevići,1738233,Rogatica,,,Rogatica:85
1738233:86,Rakitnica,1738233,Rogatica,,,Rogatica:86
1738233:87,Ribioc,1738233,Rogatica,,,Rogatica:87
1738233:88,Rogatica,1738233,Rogatica,,,Rogatica:88
1738233:89,Rusanovići,1738233,Rogatica,,,Rogatica:89
1738233:90,Seljani,1738233,Rogatica,,,Rogatica:90
1738233:91,Sjemeć,1738233,Rogatica,,,Rogatica:91
1738233:92,Sjeversko,1738233,Rogatica,,,Rogatica:92
1738233:93,Slap,1738233,Rogatica,,,Rogatica:93
1738233:94,Sočice,1738233,Rogatica,,,Rogatica:94
1738233:95,Stara Gora,1738233,Rogatica,,,Rogatica:95
1738233:96,Starčići,1738233,Rogatica,,,Rogatica:96
1738233:97,Stari Brod,1738233,Rogatica,,,Rogatica:97
1738233:98,Stjenice,1738233,Rogatica,,,Rogatica:98
1738233:99,Stop,1738233,Rogatica,,,Rogatica:99
1738233:100,Strmac,1738233,Rogatica,,,Rogatica:100
1738233:101,Sudići,1738233,Rogatica,,,Rogatica:101
1738233:102,Surovići,1738233,Rogatica,,,Rogatica:102
1738233:103,Šatorovići,1738233,Rogatica,,,Rogatica:103
1738233:104,Šena Krena,1738233,Rogatica,,,Rogatica:104
1738233:105,Šetići,1738233,Rogatica,,,Rogatica:105
1738233:106,Šljedovići,1738233,Rogatica,,,Rogatica:106
1738233:107,Šljivno,1738233,Rogatica,,,Rogatica:107
1738233:108,Štavanj,1738233,Rogatica,,,Rogatica:108
1738233:109,Trnovo,1738233,Rogatica,,,Rogatica:109
1738233:110,Varošište,1738233,Rogatica,,,Rogatica:110
1738233:111,Vragolovi,1738233,Rogatica,,,Rogatica:111
1738233:112,Vratar,1738233,Rogatica,,,Rogatica:112
1738233:113,Vražalice,1738233,Rogatica,,,Rogatica:113
1738233:114,Vrelo,1738233,Rogatica,,,Rogatica:114
1738233:115,Vrlazje,1738233,Rogatica,,,Rogatica:115
1738233:116,Zagajevi,1738233,Rogatica,,,Rogatica:116
1738233:117,Zagorice,1738233,Rogatica,,,Rogatica:117
1738233:118,Zakomo,1738233,Rogatica,,,Rogatica:118
1738233:119,Ziličina,1738233,Rogatica,,,Rogatica:119
1738233:120,Žepa,1738233,Rogatica,,,Rogatica:120
1738233:121,Živaljevići,1738233,Rogatica,,,Rogatica:121
1738233:122,Živaljevina,1738233,Rogatica,,,Rogatica:122
1738871:4,Naseljeno mjesto,1738871,Bratunac,,,Bratunac:4
1738871:5,Abdulići,1738871,Bratunac,,,Bratunac:5
1738871:6,Banjevići,1738871,Bratunac,,,Bratunac:6
1738871:7,Biljača,1738871,Bratunac,,,Bratunac:7
1738871:8,Bjelovac,1738871,Bratunac,,,Bratunac:8
1738871:9,Blječeva,1738871,Bratunac,,,Bratunac:9
1738871:10,Boljevići,1738871,Bratunac,,,Bratunac:10
1738871:11,Brana Bačići,1738871,Bratunac,,,Bratunac:11
1738871:12,Bratunac,1738871,Bratunac,,,Bratunac:12
1738871:13,Dubravice,1738871,Bratunac,,,Bratunac:13
1738871:14,Fakovići,1738871,Bratunac,,,Bratunac:14
1738871:15,Glogova,1738871,Bratunac,,,Bratunac:15
1738871:16,Hranča,1738871,Bratunac,,,Bratunac:16
1738871:17,Hrnčići,1738871,Bratunac,,,Bratunac:17
1738871:18,Jagodnja,1738871,Bratunac,,,Bratunac:18
1738871:19,Jaketići,1738871,Bratunac,,,Bratunac:19
1738871:20,Jelah,1738871,Bratunac,,,Bratunac:20
1738871:21,Ježeštica,1738871,Bratunac,,,Bratunac:21
1738871:22,Joševa,1738871,Bratunac,,,Bratunac:22
1738871:23,Konjevići,1738871,Bratunac,,,Bratunac:23
1738871:24,Krasanovići,1738871,Bratunac,,,Bratunac:24
1738871:25,Kravica,1738871,Bratunac,,,Bratunac:25
1738871:26,Lipenovići,1738871,Bratunac,,,Bratunac:26
1738871:27,Loznica,1738871,Bratunac,,,Bratunac:27
1738871:28,Magašići,1738871,Bratunac,,,Bratunac:28
1738871:29,Mihaljevići,1738871,Bratunac,,,Bratunac:29
1738871:30,Mlečva,1738871,Bratunac,,,Bratunac:30
1738871:31,Mratinci,1738871,Bratunac,,,Bratunac:31
1738871:32,Oćenovići,1738871,Bratunac,,,Bratunac:32
1738871:33,Opravdići,1738871,Bratunac,,,Bratunac:33
1738871:34,Pirići,1738871,Bratunac,,,Bratunac:34
1738871:35,Pobrđe,1738871,Bratunac,,,Bratunac:35
1738871:36,Pobuđe,1738871,Bratunac,,,Bratunac:36
1738871:37,Podčauš,1738871,Bratunac,,,Bratunac:37
1738871:38,Polom,1738871,Bratunac,,,Bratunac:38
1738871:39,Rakovac,1738871,Bratunac,,,Bratunac:39
1738871:40,Repovac,1738871,Bratunac,,,Bratunac:40
1738871:41,Sikirić,1738871,Bratunac,,,Bratunac:41
1738871:42,Slapašnica,1738871,Bratunac,,,Bratunac:42
1738871:43,Stanatovići,1738871,Bratunac,,,Bratunac:43
1738871:44,Suha,1738871,Bratunac,,,Bratunac:44
1738871:45,Šiljkovići,1738871,Bratunac,,,Bratunac:45
1738871:46,Tegare,1738871,Bratunac,,,Bratunac:46
1738871:47,Urkovići,1738871,Bratunac,,,Bratunac:47
1738871:48,Vitkovići,1738871,Bratunac,,,Bratunac:48
1738871:49,Voljavica,1738871,Bratunac,,,Bratunac:49
1738871:50,Vraneševići,1738871,Bratunac,,,Bratunac:50
1738871:51,Zagoni,1738871,Bratunac,,,Bratunac:51
1738871:52,Zalužje,1738871,Bratunac,,,Bratunac:52
1738871:53,Zapolje,1738871,Bratunac,,,Bratunac:53
1738871:54,Žlijebac,1738871,Bratunac,,,Bratunac:54
1740750:4,Naseljeno mjesto,1740750,Posušje,,,Posušje:4
1740750:5,Bare,1740750,Posušje,,,Posušje:5
1740750:6,Batin,1740750,Posušje,,,Posušje:6
1740750:7,Broćanac,1740750,Posušje,,,Posušje:7
1740750:8,Čitluk,1740750,Posušje,,,Posušje:8
1740750:9,Gradac,1740750,Posušje,,,Posušje:9
1740750:10,Konjsko,1740750,Posušje,,,Posušje:10
1740750:11,Masna Luka,1740750,Posušje,,,Posušje:11
1740750:12,Osoje,1740750,Posušje,,,Posušje:12
1740750:13,Podbila,1740750,Posušje,,,Posušje:13
1740750:14,Poklečani,1740750,Posušje,,,Posušje:14
1740750:15,Posušje,1740750,Posušje,,,Posušje:15
1740750:16,Rastovača,1740750,Posušje,,,Posušje:16
1740750:17,Sutina,1740750,Posušje,,,Posušje:17
1740750:18,Tribistovo,1740750,Posušje,,,Posušje:18
1740750:19,Vinjani,1740750,Posušje,,,Posušje:19
1740750:20,Vir,1740750,Posušje,,,Posušje:20
1740750:21,Vrpolje,1740750,Posušje,,,Posušje:21
1740750:22,Vučipolje,1740750,Posušje,,,Posušje:22
1740750:23,Zagorje,1740750,Posušje,,,Posušje:23
1740750:24,Zavelim,1740750,Posušje,,,Posušje:24
1747368:4,Naseljeno mjesto,1747368,Grude,,,Grude:4
1747368:5,Blaževići,1747368,Grude,,,Grude:5
1747368:6,Borajna,1747368,Grude,,,Grude:6
1747368:7,Donji Mamići,1747368,Grude,,,Grude:7
1747368:8,Dragičina,1747368,Grude,,,Grude:8
1747368:9,Drinovačko Brdo,1747368,Grude,,,Grude:9
1747368:10,Drinovci,1747368,Grude,,,Grude:10
1747368:11,Gorica,1747368,Grude,,,Grude:11
1747368:12,Grude,1747368,Grude,,,Grude:12
1747368:13,Jabuka,1747368,Grude,,,Grude:13
1747368:14,Puteševica,1747368,Grude,,,Grude:14
1747368:15,Ružići,1747368,Grude,,,Grude:15
1747368:16,Sovići,1747368,Grude,,,Grude:16
1747368:17,Tihaljina,1747368,Grude,,,Grude:17
1747899:4,Naseljeno mjesto,1747899,Istočna Ilidža,,,Istočna Ilidža:4
1747899:5,Gornje Mladice,1747899,Istočna Ilidža,,,Istočna Ilidža:5
1747899:6,Kasindo,1747899,Istočna Ilidža,,,Istočna Ilidža:6
1747899:7,Krupac,1747899,Istočna Ilidža,,,Istočna Ilidža:7
1747899:8,Sarajevo Dio - Ilidža,1747899,Istočna Ilidža,,,Istočna Ilidža:8
1747899:9,Sarajevo Dio - Novi Grad Sarajevo,1747899,Istočna Ilidža,,,Istočna Ilidža:9
1753458:4,Naseljeno mjesto,1753458,Teočak,,,Teočak:4
1753458:5,Bilalići,1753458,Teočak,,,Teočak:5
1753458:6,Brijest,1753458,Teočak,,,Teočak:6
1753458:7,Gornja Krčina,1753458,Teočak,,,Teočak:7
1753458:8,Jasenje,1753458,Teočak,,,Teočak:8
1753458:9,Jasikovac,1753458,Teočak,,,Teočak:9
1753458:10,Priboj,1753458,Teočak,,,Teočak:10
1753458:11,Sniježnica,1753458,Teočak,,,Teočak:11
1753458:12,Stari Teočak,1753458,Teočak,,,Teočak:12
1753458:13,Teočak-Krstac,1753458,Teočak,,,Teočak:13
1753458:14,Tursunovo Brdo,1753458,Teočak,,,Teočak:14
1761751:4,Naseljeno mjesto,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:4
1761751:5,Barice,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:5
1761751:6,Donje Biosko,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:6
1761751:7,Faletići,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:7
1761751:8,Gornje Biosko,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:8
1761751:9,Hreša,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:9
1761751:10,Močioci,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:10
1761751:11,Sarajevo Dio - Stari Grad Sarajevo,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:11
1761751:12,Vučja Luka,1761751,Stari Grad Sarajevo,,,Stari Grad Sarajevo:12
1762269:4,Naseljeno mjesto,1762269,Istočni Drvar,,,Istočni Drvar:4
1762269:5,Potoci,1762269,Istočni Drvar,,,Istočni Drvar:5
1762269:6,Srnetica,1762269,Istočni Drvar,,,Istočni Drvar:6
1762269:7,Uvala,1762269,Istočni Drvar,,,Istočni Drvar:7
1762558:4,Naseljeno mjesto,1762558,Čitluk,,,Čitluk:4
1762558:5,Bijakovići,1762558,Čitluk,,,Čitluk:5
1762558:6,Biletići,1762558,Čitluk,,,Čitluk:6
1762558:7,Blatnica,1762558,Čitluk,,,Čitluk:7
1762558:8,Blizanci,1762558,Čitluk,,,Čitluk:8
1762558:9,Čalići,1762558,Čitluk,,,Čitluk:9
1762558:10,Čerin,1762558,Čitluk,,,Čitluk:10
1762558:11,Čitluk,1762558,Čitluk,,,Čitluk:11
1762558:12,Dobro Selo,1762558,Čitluk,,,Čitluk:12
1762558:13,Dragičina,1762558,Čitluk,,,Čitluk:13
1762558:14,Gradnići,1762558,Čitluk,,,Čitluk:14
1762558:15,Hamzići,1762558,Čitluk,,,Čitluk:15
1762558:16,Krehin Gradac,1762558,Čitluk,,,Čitluk:16
1762558:17,Krućevići,1762558,Čitluk,,,Čitluk:17
1762558:18,Mali Ograđenik,1762558,Čitluk,,,Čitluk:18
1762558:19,Međugorje,1762558,Čitluk,,,Čitluk:19
1762558:20,Paoča,1762558,Čitluk,,,Čitluk:20
1762558:21,Potpolje,1762558,Čitluk,,,Čitluk:21
1762558:22,Služanj,1762558,Čitluk,,,Čitluk:22
1762558:23,Tepčići,1762558,Čitluk,,,Čitluk:23
1762558:24,Veliki Ograđenik,1762558,Čitluk,,,Čitluk:24
1762558:25,Vionica,1762558,Čitluk,,,Čitluk:25
1764163:4,Naseljeno mjesto,1764163,Han Pijesak,,,Han Pijesak:4
1764163:5,Babine Gornje,1764163,Han Pijesak,,,Han Pijesak:5
1764163:6,Berkovina,1764163,Han Pijesak,,,Han Pijesak:6
1764163:7,Brložnik,1764163,Han Pijesak,,,Han Pijesak:7
1764163:8,Džimrije,1764163,Han Pijesak,,,Han Pijesak:8
1764163:9,Gođenje,1764163,Han Pijesak,,,Han Pijesak:9
1764163:10,Han Pijesak,1764163,Han Pijesak,,,Han Pijesak:10
1764163:11,Japaga,1764163,Han Pijesak,,,Han Pijesak:11
1764163:12,Jelovci,1764163,Han Pijesak,,,Han Pijesak:12
1764163:13,Kraljevo Polje,1764163,Han Pijesak,,,Han Pijesak:13
1764163:14,Kram,1764163,Han Pijesak,,,Han Pijesak:14
1764163:15,Krivače,1764163,Han Pijesak,,,Han Pijesak:15
1764163:16,Kusače,1764163,Han Pijesak,,,Han Pijesak:16
1764163:17,Malo Polje,1764163,Han Pijesak,,,Han Pijesak:17
1764163:18,Mrkalji,1764163,Han Pijesak,,,Han Pijesak:18
1764163:19,Nerići,1764163,Han Pijesak,,,Han Pijesak:19
1764163:20,Nevačka,1764163,Han Pijesak,,,Han Pijesak:20
1764163:21,Pjenovac,1764163,Han Pijesak,,,Han Pijesak:21
1764163:22,Plane,1764163,Han Pijesak,,,Han Pijesak:22
1764163:23,Podžeplje,1764163,Han Pijesak,,,Han Pijesak:23
1764163:24,Potkozlovača,1764163,Han Pijesak,,,Han Pijesak:24
1764163:25,Ravanjsko,1764163,Han Pijesak,,,Han Pijesak:25
1764163:26,Rečica,1764163,Han Pijesak,,,Han Pijesak:26
1764163:27,Rijeke,1764163,Han Pijesak,,,Han Pijesak:27
1764163:28,Rubinići,1764163,Han Pijesak,,,Han Pijesak:28
1764163:29,Stoborani,1764163,Han Pijesak,,,Han Pijesak:29
1764163:30,Žeravice,1764163,Han Pijesak,,,Han Pijesak:30
1766651:4,Naseljeno mjesto,1766651,Hadžići,,,Hadžići:4
1766651:5,Bare,1766651,Hadžići,,,Hadžići:5
1766651:6,Beganovi,1766651,Hadžići,,,Hadžići:6
1766651:7,Binježevo,1766651,Hadžići,,,Hadžići:7
1766651:8,Budmolići,1766651,Hadžići,,,Hadžići:8
1766651:9,Buturovići kod Drozgometve,1766651,Hadžići,,,Hadžići:9
1766651:10,Buturovići kod Osenika,1766651,Hadžići,,,Hadžići:10
1766651:11,Crepljani,1766651,Hadžići,,,Hadžići:11
1766651:12,Češće,1766651,Hadžići,,,Hadžići:12
1766651:13,Čičke,1766651,Hadžići,,,Hadžići:13
1766651:14,Deovići,1766651,Hadžići,,,Hadžići:14
1766651:15,Do,1766651,Hadžići,,,Hadžići:15
1766651:16,Doljani,1766651,Hadžići,,,Hadžići:16
1766651:17,Donja Bioča,1766651,Hadžići,,,Hadžići:17
1766651:18,Donja Raštelica,1766651,Hadžići,,,Hadžići:18
