sid,clusterLabel,scaleLabel,shapeLabel,locationLabel,centroidX,centroidY,minX,minY,maxX,maxY,w,h,A
20028:200786,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,583.786673,733.564150,579.168000,728.509490,588.764870,742.357120,9.596870,13.847630,132.893905
20028:200794,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,539.828129,699.243145,532.246180,694.519110,547.549310,707.411740,15.303130,12.892630,197.297593
20028:200808,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,573.664139,713.923475,565.616490,706.087000,578.761730,720.428830,13.145240,14.341830,188.526797
20028:200816,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,545.854602,753.367892,537.302310,745.994350,554.894680,761.874120,17.592370,15.879770,279.362789
20036:200824,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,863.223826,157.484840,862.378430,156.078830,864.442800,158.818330,2.064370,2.739500,5.655342
20036:200832,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,857.885495,170.206349,849.047200,163.760790,865.767520,178.812280,16.720320,15.051490,251.665729
20036:200859,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,866.607358,128.572316,857.804210,118.682300,874.093770,138.687240,16.289560,20.004940,325.871670
20036:200867,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,810.933217,212.275424,805.883340,205.319050,816.362830,217.732630,10.479490,12.413580,130.087987
20036:200875,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,837.224460,215.993514,834.072790,211.640460,841.679880,220.763730,7.607090,9.123270,69.401536
20036:200891,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,835.757239,166.255588,824.567390,152.183800,846.353940,175.699670,21.786550,23.515870,512.329678
20036:200905,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,825.227178,213.208657,819.382840,208.691070,829.616940,219.784740,10.234100,11.093670,113.533728
20036:200913,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,823.531608,166.982726,820.235270,162.540380,827.944270,171.398380,7.709000,8.858000,68.286322
20036:200921,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,853.829453,123.089778,844.196780,112.180030,859.981350,134.601770,15.784570,22.421740,353.917525
20036:200930,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,847.164620,125.950597,839.491340,113.153790,853.363440,137.987370,13.872100,24.833580,344.493905
20036:200948,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,780.622335,149.296893,773.229160,140.745580,788.174830,158.573380,14.945670,17.827800,266.448416
20036:200956,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,780.989150,161.856007,776.140950,153.035660,785.040730,172.301520,8.899780,19.265860,171.461916
20036:200964,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-79.272694,53.583285,-94.580820,39.628130,-69.164420,69.503020,25.416400,29.874890,759.312154
20036:200972,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,810.216499,135.499489,797.798370,126.520990,823.001860,146.171160,25.203490,19.650170,495.252863
20036:201006,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,792.144361,176.137606,785.165440,167.961330,798.297800,182.906270,13.132360,14.944940,196.262332
20036:201014,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,803.500237,166.531818,794.069850,161.590700,812.880580,173.399260,18.810730,11.808560,222.127634
20036:201022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,846.618813,185.593143,842.388740,181.957830,850.833070,189.541650,8.444330,7.583820,64.040279
20036:201049,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,820.670920,195.879550,819.870920,195.079550,821.870920,197.079550,2.000000,2.000000,4.000000
20036:201057,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,843.033413,177.663809,839.742740,175.998150,846.727910,179.420820,6.985170,3.422670,23.907932
20036:201065,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,848.627688,139.156417,843.597330,133.401850,853.712050,144.351330,10.114720,10.949480,110.750924
20036:201073,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-97.358714,34.670111,-104.362800,26.250720,-92.792060,40.845010,11.570740,14.594290,168.866735
20036:201081,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,792.633207,164.467419,785.035980,156.877520,800.702330,171.831280,15.666350,14.953760,234.270838
20036:201090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,797.577967,152.357869,790.705880,143.376570,806.733150,159.537880,16.027270,16.161310,259.021679
20036:201111,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,831.996939,218.129494,826.972060,210.146630,839.159260,227.502300,12.187200,17.355670,211.517021
20036:201120,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,775.266172,155.677139,771.667060,152.024500,777.740960,159.910290,6.073900,7.885790,47.897500
20036:201138,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,835.024054,184.967848,828.867750,180.377310,840.956520,189.289100,12.088770,8.911790,107.732580
20036:201146,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,842.787496,154.315400,839.376120,150.253980,845.773150,157.137800,6.397030,6.883820,44.036003
20036:201154,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,846.635940,173.723210,842.621790,169.526770,850.598350,179.061890,7.976560,9.535120,76.057457
20036:201162,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-72.369777,6.363180,-76.528100,2.264310,-68.193500,11.542490,8.334600,9.278180,77.329919
20036:201189,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,847.418217,193.148275,833.483060,175.188730,861.921680,208.344600,28.438620,33.155870,942.907188
20036:201197,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,838.080376,209.431510,832.638830,205.432420,845.412490,213.201460,12.773660,7.769040,99.239075
20036:201219,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,818.697218,209.529647,813.347710,203.168120,823.605230,215.078760,10.257520,11.910640,122.173628
20036:201227,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,839.026332,188.540274,832.995910,181.957870,844.330690,192.083910,11.334780,10.126040,114.776436
20036:201235,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,848.590027,167.745500,844.206940,164.236340,851.934240,171.294250,7.727300,7.057910,54.538588
20036:201243,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,854.193978,145.593895,851.474250,143.628600,857.468980,148.169230,5.994730,4.540630,27.219851
20036:201251,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-87.483538,11.670384,-103.759100,2.630040,-73.747550,19.383190,30.011550,16.753150,502.787999
20036:201260,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,842.277036,180.810458,836.500250,177.724370,850.589700,184.827730,14.089450,7.103360,100.082436
20036:201278,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,787.699354,147.968681,782.620490,141.949050,794.560840,153.146150,11.940350,11.197100,133.697293
20036:201286,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,785.838104,163.835848,781.429600,158.446190,790.472410,171.108450,9.042810,12.662260,114.502411
20036:201294,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,787.504684,154.782561,782.022940,150.494550,792.753580,161.088340,10.730640,10.593790,113.678147
20036:201308,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,862.263067,141.361362,855.528600,133.748270,871.309220,150.986170,15.780620,17.237900,272.024749
20036:201316,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-71.131153,-5.437453,-71.131200,-5.437650,-71.131020,-5.436860,0.000180,0.000790,0.000000
20036:201324,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,833.632404,171.181676,831.301530,168.454650,835.960320,175.314020,4.658790,6.859370,31.956364
20036:201359,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-65.625968,-21.524989,-68.947650,-24.001680,-61.940840,-18.094380,7.006810,5.907300,41.391329
20036:201367,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,839.452267,127.494055,832.507120,116.274870,846.500170,135.432210,13.993050,19.157340,268.069616
20036:201375,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,842.242929,174.747895,839.023270,171.583370,845.005630,177.980270,5.982360,6.396900,38.268559
20036:201383,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-128.365501,19.504154,-132.554580,14.445000,-123.025860,24.932180,9.528720,10.487180,99.929402
20036:201391,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,858.410862,159.966648,850.475010,150.971410,864.334670,168.674220,13.859660,17.702810,245.354928
20036:201405,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-66.923475,1.661459,-73.740320,-5.438680,-60.142500,8.653640,13.597820,14.092320,191.624831
20036:201413,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,833.504503,207.166048,826.967190,203.270850,839.865460,211.339180,12.898270,8.068330,104.067499
20036:201421,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-84.796456,-5.974325,-97.124120,-15.081570,-71.130230,2.263570,25.993890,17.345140,450.867661
20036:201430,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,846.071114,142.927647,842.388960,138.926030,849.269060,146.406720,6.880100,7.480690,51.467895
20036:201448,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,856.503151,137.521261,852.150650,132.058700,860.835480,144.110740,8.684830,12.052040,104.669919
20036:201456,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,823.282352,150.355736,813.590080,136.878560,834.326680,161.958430,20.736600,25.079870,520.071232
20036:201464,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,861.382488,121.684945,854.683740,113.871340,869.276560,129.044580,14.592820,15.173240,221.420360
20036:230251,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,799.110087,135.578628,791.149570,130.731780,802.994900,141.820300,11.845330,11.088520,131.347179
20036:230260,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-106.158918,40.064398,-115.552140,33.832170,-100.623840,47.468620,14.928300,13.636450,203.569017
20036:230278,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-90.493464,32.967584,-96.648320,28.370000,-82.191670,39.025530,14.456650,10.655530,154.043268
20036:230286,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-91.710047,23.193972,-101.709070,15.161510,-84.351660,30.227090,17.357410,15.065580,261.499449
20036:230294,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,835.179120,151.886358,833.222780,147.685910,838.178420,155.921930,4.955640,8.236020,40.814750
20036:230308,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,835.555489,131.333028,825.407630,109.636110,846.607410,152.302770,21.199780,42.666660,904.523805
20036:230316,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-92.007964,0.758882,-103.518940,-3.885530,-83.404950,7.046120,20.113990,10.931650,219.879099
20036:230324,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,820.246543,177.985727,814.678930,174.226340,826.373130,182.198630,11.694200,7.972290,93.229554
20036:230332,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-83.391101,8.534683,-91.104343,2.009700,-75.443900,14.578240,15.660443,12.568540,196.828907
20036:230359,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,852.256755,148.765755,841.570170,142.204300,862.531090,156.652620,20.960920,14.448320,302.850080
20036:230367,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,852.457930,157.856549,850.212880,155.088280,854.329010,160.446660,4.116130,5.358380,22.055789
20036:230375,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,847.682274,161.420743,842.395640,155.188980,854.202420,166.770730,11.806780,11.581750,136.743174
20044:201502,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,661.932922,794.343827,653.709010,781.152230,672.014870,805.501360,18.305860,24.349130,445.731765
20044:201529,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,647.164909,783.362701,641.641670,778.866940,651.784790,789.230950,10.143120,10.364010,105.123397
20044:201537,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,609.998688,740.213241,603.571020,734.038160,616.836720,746.417030,13.265700,12.378870,164.214376
20044:201545,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,651.217801,802.314791,646.708350,794.296840,658.646870,810.081560,11.938520,15.784720,188.446195
20044:201553,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,631.850458,789.933702,623.702340,783.920280,637.004440,794.283170,13.302100,10.362890,137.848199
20044:201561,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,654.610339,782.691900,650.935670,779.227680,660.452610,787.067420,9.516940,7.839740,74.610335
20044:201570,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,660.298126,737.261284,652.498720,731.508210,668.043810,742.600590,15.545090,11.092380,172.432045
20044:201588,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,644.169703,811.486137,637.305980,803.217240,652.612170,821.893590,15.306190,18.676350,285.863762
20044:201596,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,662.365511,806.640752,658.582540,801.519830,667.680280,810.512690,9.097740,8.992860,81.814702
20044:201600,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,619.784898,749.480058,614.910220,742.481920,623.904880,754.477010,8.994660,11.995090,107.891756
20044:201618,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,592.992493,753.337949,588.755880,749.463420,596.742360,761.632580,7.986480,12.169160,97.188753
20044:201626,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,603.096542,775.658087,592.616630,768.145480,610.311090,783.319950,17.694460,15.174470,268.504052
20044:201634:bfd2e0a7,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-78.571912,29.996858,-87.035430,21.387590,-71.235600,38.465350,15.799830,17.077760,269.825705
20044:201634:d1c81e47,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-72.090255,37.022226,-79.853650,30.288380,-63.759020,43.448660,16.094630,13.160280,211.809837
20044:201642,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,625.739023,740.672629,617.075590,733.441070,635.394410,747.429640,18.318820,13.988570,256.254096
20044:201669,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-80.323501,43.517603,-90.152730,37.304690,-72.247840,48.914350,17.904890,11.609660,207.869685
20044:201677,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,624.496433,751.803259,618.248460,744.411690,630.565890,756.805470,12.317430,12.393780,152.659518
20044:201685,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,663.431739,763.688957,659.695580,757.534630,669.121170,769.401920,9.425590,11.867290,111.856210
20044:201707,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,613.002210,735.925773,605.510830,729.453410,619.962370,742.798410,14.451540,13.345000,192.855801
20044:201715,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,633.327898,783.975754,623.825670,777.656210,642.019560,789.589460,18.193890,11.933250,217.112238
20044:201723,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,649.172454,738.350096,635.394600,718.989450,665.035710,755.855200,29.641110,36.865750,1092.741751
20044:201731,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,638.372403,755.186170,635.966540,751.886310,640.774360,758.633510,4.807820,6.747200,32.439323
20044:201740,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,630.901485,750.334209,627.424800,745.003560,635.875760,754.859620,8.450960,9.856060,83.293169
20044:201758,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,666.512838,749.397377,655.153920,733.443160,678.410460,761.391820,23.256540,27.948660,649.989129
20044:201766,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,649.379384,776.425533,645.824950,772.613930,653.703080,780.555140,7.878130,7.941210,62.561885
20044:201774,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,620.700962,777.324760,613.262020,772.454840,625.632290,784.411070,12.370270,11.956230,147.901793
20044:201782,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,622.181271,757.580731,618.396280,754.605670,625.748150,763.434600,7.351870,8.828930,64.909146
20044:201804,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,615.511690,754.710549,610.752000,751.003650,619.969100,758.156760,9.217100,7.153110,65.930930
20044:201812,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-70.861041,44.687735,-76.058350,39.942730,-64.729810,49.560450,11.328540,9.617720,108.954726
20044:201839,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,602.065376,737.991072,596.576960,735.247320,606.468330,742.153330,9.891370,6.906010,68.309900
20044:201847,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,629.612894,803.834660,614.788870,788.144300,642.733360,818.740940,27.944490,30.596640,855.007501
20044:201855,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,656.041538,813.246512,650.340060,805.868840,664.079240,822.144560,13.739180,16.275720,223.615047
20044:201863,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,657.614571,806.135050,653.603000,802.115240,660.932440,808.424600,7.329440,6.309360,46.244076
20044:201871,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,630.807087,757.088131,624.536200,755.098530,637.801890,759.468960,13.265690,4.370430,57.976770
20044:201880,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,633.001596,772.546265,623.462520,767.792150,641.734290,778.617920,18.271770,10.825770,197.805980
20044:201898,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,595.260883,746.702793,584.899890,742.353200,603.317890,751.723210,18.418000,9.370010,172.576844
20044:201901,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,650.420930,824.672190,642.254150,818.997210,657.069010,830.259380,14.814860,11.262170,166.847472
20044:201910,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,631.784241,754.102232,625.654910,748.022140,637.082630,757.112950,11.427720,9.090810,103.887231
20044:201928,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,630.438944,765.256744,621.656090,757.543070,636.525130,771.166780,14.869040,13.623710,202.571489
20044:201936,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,656.126784,828.826437,651.561720,822.252410,661.060260,833.565540,9.498540,11.313130,107.458218
20044:201944,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-77.911297,51.604678,-84.109330,45.870680,-71.768950,59.950160,12.340380,14.079480,173.746133
20044:201952,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,638.448217,779.662835,630.443960,773.930080,643.939740,784.895470,13.495780,10.965390,147.986491
20044:201979,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,645.257712,797.225170,638.685610,790.191880,650.805330,803.217250,12.119720,13.025370,157.863837
20044:201987,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,660.342009,766.499304,653.574990,756.932580,667.442820,776.945560,13.867830,20.012980,277.536604
20044:201995,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,651.678823,791.084842,647.428890,786.224590,656.966740,795.618230,9.537850,9.393640,89.595129
20044:202002,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-108.035031,27.177393,-113.368860,22.875690,-103.646400,31.886050,9.722460,9.010360,87.602865
20044:202029,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,637.492686,727.398702,625.984910,713.455170,648.038410,742.355770,22.053500,28.900600,637.359382
20044:202037,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-69.527222,50.311959,-74.172580,45.621900,-65.445920,54.793370,8.726660,9.171470,80.036300
20044:202045,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,616.536527,766.265792,608.276560,756.090230,625.023300,775.985860,16.746740,19.895630,333.186943
20044:202053,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,652.040983,832.393956,647.799930,829.372910,657.450240,835.744610,9.650310,6.371700,61.488880
20044:202061,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,635.968368,795.543000,627.076530,787.425800,644.955180,805.259520,17.878650,17.833720,318.842838
20044:202070,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,608.901167,767.574454,600.325880,760.873450,617.037970,774.296810,16.712090,13.423360,224.332400
20044:202088,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,647.125317,805.724519,644.065000,802.314050,649.755590,809.479080,5.690590,7.165030,40.773248
20044:202096,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,657.130477,776.992929,651.661120,771.858170,660.503000,780.811860,8.841880,8.953690,79.167453
20044:202100,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,656.947074,809.698053,651.365450,805.988480,661.781150,814.417960,10.415700,8.429480,87.798935
20044:202118,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,602.898989,756.319672,594.303050,745.260790,612.135760,768.989270,17.832710,23.728480,423.143103
20044:202126,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,662.140703,778.736984,659.139190,773.702010,666.116240,783.934270,6.977050,10.232260,71.390990
20044:202134,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,605.682548,745.081909,596.953580,736.931120,614.834150,754.235350,17.880570,17.304230,309.409496
20044:202142,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,644.065839,789.306586,635.032750,785.378840,650.802680,793.684020,15.769930,8.305180,130.972107
20044:202169,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,614.412760,782.914847,604.434360,773.986400,627.084820,791.402830,22.650460,17.416430,394.490151
20044:202177,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,647.341561,830.265648,642.610580,826.451500,650.458010,833.938850,7.847430,7.487350,58.756455
20052:202185,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,916.589768,396.236301,912.552100,393.049370,923.368900,401.381100,10.816800,8.331730,90.122657
20052:202193,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,831.429781,333.427539,827.210320,327.271190,835.745870,338.922170,8.535550,11.650980,99.447522
20052:202207,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,885.265137,368.672632,881.553740,365.021930,889.024630,374.380210,7.470890,9.358280,69.914680
20052:202215,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,888.869804,368.952176,887.112440,366.063780,890.847260,372.094140,3.734820,6.030360,22.522309
20052:202223,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,132.878378,-0.528521,125.527360,-5.020330,138.135380,2.598260,12.608020,7.618590,96.055335
20052:202231,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,921.678984,400.269115,914.817700,394.717560,928.557400,404.394260,13.739700,9.676700,132.954955
20052:202240,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,831.795050,340.067067,825.284490,333.162560,838.783180,347.260340,13.498690,14.097780,190.301562
20052:202258,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,869.973208,357.188303,864.802950,351.362580,875.651800,362.211520,10.848850,10.848940,117.698523
20052:202266,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,859.944375,332.432149,853.368140,327.021130,867.943860,338.708770,14.575720,11.687640,170.355768
20052:202274,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,913.788261,393.767446,910.955700,391.225750,917.088100,395.502310,6.132400,4.276560,26.225577
20052:202282,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,853.295484,344.161967,845.519070,335.084190,860.473310,351.973880,14.954240,16.889690,252.572478
20052:202304,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,861.009048,352.410143,858.457210,345.822220,865.032470,357.989510,6.575260,12.167290,80.003095
20052:202312,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,823.891341,338.832944,817.573520,330.770780,827.809370,343.912190,10.235850,13.141410,134.513502
20052:202339,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,911.503267,403.455336,905.160400,398.829600,915.127200,406.440550,9.966800,7.610950,75.856816
20052:202347,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,921.440485,406.168974,917.141600,401.966830,929.522800,409.914160,12.381200,7.947330,98.397482
20052:202355,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,872.220400,365.655357,870.734940,362.385240,874.819540,369.436450,4.084600,7.051210,28.801372
20052:202363,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,842.330533,356.449246,837.699360,350.028260,849.143930,363.649010,11.444570,13.620750,155.883627
20052:202371,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,917.036350,405.523592,914.191200,401.241160,919.618600,409.913600,5.427400,8.672440,47.068801
20052:202380,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,818.803248,334.828415,813.101640,330.527260,825.047570,339.910820,11.945930,9.383560,112.095351
20052:202398,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,867.224179,340.762757,861.098950,336.355000,872.642200,343.659320,11.543250,7.304320,84.315592
20052:202401,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,837.347965,349.068493,832.516680,346.421140,841.666460,351.456770,9.149780,5.035630,46.074907
20052:202410,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,833.807747,359.754871,827.463110,354.437430,840.714070,368.120160,13.250960,13.682730,181.309308
20052:202428,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,886.740227,370.926090,883.260050,366.715450,889.920530,375.224860,6.660480,8.509410,56.676755
20052:202436,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,854.359945,352.184036,843.959000,345.342420,860.140060,359.072020,16.181060,13.729600,222.159481
20052:202444,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,872.623631,349.858815,870.101910,346.658940,875.888920,352.205990,5.787010,5.547050,32.100834
20052:202452,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,903.584969,399.225077,891.910400,392.438570,913.436500,405.575840,21.526100,13.137270,282.794188
20052:202479,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,110.600870,-6.856126,105.265990,-11.645550,115.049630,-3.317130,9.783640,8.328420,81.482263
20052:202487,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,836.052518,335.511950,833.327970,331.605260,840.091530,340.610950,6.763560,9.005690,60.910525
20052:202495,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,841.912425,342.461490,836.378050,333.149800,848.901730,350.757070,12.523680,17.607270,220.507815
20052:202509,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,887.950185,375.888458,881.790510,371.960120,891.687750,379.914350,9.897240,7.954230,78.724923
